transaction_id,date,year,month,price_gbp,property_type,new_build,region,postcode_area
TX-042755,2021-02-13,2021,2,341407,Detached,0,North East,NO17
TX-042756,2022-07-04,2022,7,679941,Semi-Detached,0,South East,SO16
TX-042757,2023-02-08,2023,2,154771,Terraced,0,South East,SO26
TX-042758,2023-03-20,2023,3,159043,Flat,0,Scotland,SC9
TX-042759,2018-03-21,2018,3,181982,Semi-Detached,1,East Midlands,EA24
TX-042760,2020-01-21,2020,1,358992,Detached,0,Yorkshire,YO13
TX-042761,2021-11-14,2021,11,336134,Semi-Detached,0,West Midlands,WE3
TX-042762,2020-10-26,2020,10,888459,Detached,0,Yorkshire,YO27
TX-042763,2022-07-17,2022,7,171626,Terraced,0,North West,NO14
TX-042764,2018-08-17,2018,8,419820,Terraced,0,London,LO26
TX-042765,2024-05-01,2024,5,364043,Terraced,1,East of England,EA19
TX-042766,2022-01-14,2022,1,233373,Semi-Detached,0,North West,NO5
TX-042767,2018-10-10,2018,10,138255,Flat,0,East Midlands,EA13
TX-042768,2021-08-21,2021,8,126392,Terraced,0,North East,NO12
TX-042769,2021-10-14,2021,10,945056,Detached,0,South East,SO28
TX-042770,2023-01-19,2023,1,303501,Detached,0,Northern Ireland,NO5
TX-042771,2022-08-03,2022,8,446138,Terraced,1,East of England,EA18
TX-042772,2021-03-14,2021,3,511885,Terraced,0,South East,SO8
TX-042773,2018-05-20,2018,5,214389,Terraced,0,South West,SO8
TX-042774,2018-06-22,2018,6,506641,Detached,0,London,LO20
TX-042775,2019-03-27,2019,3,559634,Detached,0,South West,SO14
TX-042776,2020-01-05,2020,1,254369,Semi-Detached,0,West Midlands,WE15
TX-042777,2019-08-16,2019,8,318307,Semi-Detached,0,South West,SO5
TX-042778,2018-01-11,2018,1,378030,Semi-Detached,0,East of England,EA22
TX-042779,2019-03-07,2019,3,569916,Detached,0,East of England,EA22
TX-042780,2019-11-26,2019,11,445035,Semi-Detached,0,East of England,EA9
TX-042781,2022-06-22,2022,6,625319,Semi-Detached,1,London,LO9
TX-042782,2019-02-12,2019,2,313916,Semi-Detached,1,East Midlands,EA24
TX-042783,2024-08-05,2024,8,324991,Terraced,0,East Midlands,EA28
TX-042784,2022-08-14,2022,8,282895,Terraced,0,West Midlands,WE26
TX-042785,2023-03-14,2023,3,104129,Flat,0,West Midlands,WE16
TX-042786,2024-02-25,2024,2,427400,Terraced,0,London,LO24
TX-042787,2020-10-15,2020,10,86377,Flat,0,East Midlands,EA25
TX-042788,2024-06-16,2024,6,382545,Terraced,0,East of England,EA28
TX-042789,2024-04-07,2024,4,767540,Semi-Detached,0,London,LO6
TX-042790,2019-11-24,2019,11,630716,Detached,0,East of England,EA29
TX-042791,2023-08-27,2023,8,170552,Terraced,0,Scotland,SC1
TX-042792,2022-11-05,2022,11,331085,Semi-Detached,0,Scotland,SC27
TX-042793,2024-01-21,2024,1,108358,Flat,0,East Midlands,EA3
TX-042794,2023-09-01,2023,9,374391,Detached,1,South West,SO8
TX-042795,2019-06-02,2019,6,124574,Flat,0,East Midlands,EA12
TX-042796,2019-01-20,2019,1,65445,Flat,0,North East,NO1
TX-042797,2018-01-20,2018,1,209212,Terraced,1,London,LO19
TX-042798,2021-12-23,2021,12,427607,Terraced,1,West Midlands,WE5
TX-042799,2023-05-15,2023,5,340873,Flat,0,London,LO26
TX-042800,2022-08-19,2022,8,248088,Flat,1,South West,SO18
TX-042801,2018-03-04,2018,3,339131,Terraced,0,London,LO4
TX-042802,2020-02-24,2020,2,252097,Semi-Detached,0,East Midlands,EA9
TX-042803,2018-01-12,2018,1,85007,Flat,0,North East,NO27
TX-042804,2020-05-13,2020,5,162899,Terraced,1,North East,NO18
TX-042805,2021-01-03,2021,1,1004279,Detached,0,London,LO21
TX-042806,2024-08-04,2024,8,268349,Terraced,0,North West,NO22
TX-042807,2021-06-24,2021,6,134613,Flat,0,North West,NO13
TX-042808,2023-12-26,2023,12,488069,Detached,0,East Midlands,EA21
TX-042809,2024-04-20,2024,4,458004,Semi-Detached,0,North West,NO24
TX-042810,2020-10-23,2020,10,307645,Semi-Detached,0,Wales,WA2
TX-042811,2022-02-25,2022,2,418321,Detached,0,North West,NO2
TX-042812,2019-03-17,2019,3,169519,Flat,0,East of England,EA17
TX-042813,2023-07-06,2023,7,180405,Flat,0,North West,NO22
TX-042814,2019-02-18,2019,2,377120,Terraced,1,South West,SO7
TX-042815,2019-05-08,2019,5,86201,Terraced,1,Scotland,SC12
TX-042816,2022-06-25,2022,6,181421,Flat,0,East of England,EA2
TX-042817,2018-12-02,2018,12,311563,Detached,0,South West,SO12
TX-042818,2018-02-09,2018,2,344438,Terraced,1,East of England,EA18
TX-042819,2024-08-06,2024,8,173224,Flat,0,Scotland,SC3
TX-042820,2022-07-18,2022,7,134883,Terraced,0,Yorkshire,YO23
TX-042821,2019-08-21,2019,8,191118,Terraced,1,Wales,WA6
TX-042822,2018-03-02,2018,3,229945,Terraced,0,South West,SO5
TX-042823,2022-10-11,2022,10,586606,Semi-Detached,0,London,LO11
TX-042824,2024-12-01,2024,12,333551,Terraced,0,South East,SO4
TX-042825,2019-07-12,2019,7,143132,Flat,0,West Midlands,WE16
TX-042826,2021-10-21,2021,10,432903,Flat,0,London,LO2
TX-042827,2024-10-25,2024,10,311587,Semi-Detached,0,West Midlands,WE19
TX-042828,2022-04-24,2022,4,378271,Semi-Detached,0,South East,SO3
TX-042829,2019-01-03,2019,1,159738,Detached,0,Scotland,SC11
TX-042830,2021-12-08,2021,12,303386,Detached,0,North East,NO25
TX-042831,2022-10-18,2022,10,223978,Terraced,0,East Midlands,EA26
TX-042832,2022-04-11,2022,4,586502,Semi-Detached,0,London,LO26
TX-042833,2023-02-07,2023,2,123851,Flat,0,Northern Ireland,NO17
TX-042834,2024-10-12,2024,10,592701,Terraced,0,South East,SO16
TX-042835,2022-07-28,2022,7,160779,Terraced,0,Scotland,SC29
TX-042836,2018-09-12,2018,9,217857,Semi-Detached,0,North East,NO8
TX-042837,2021-11-16,2021,11,463161,Detached,0,Wales,WA11
TX-042838,2021-02-21,2021,2,614343,Detached,0,South West,SO14
TX-042839,2020-10-17,2020,10,202289,Semi-Detached,1,North West,NO3
TX-042840,2023-07-19,2023,7,184253,Semi-Detached,0,North East,NO19
TX-042841,2018-01-01,2018,1,199674,Terraced,0,Yorkshire,YO13
TX-042842,2023-03-21,2023,3,333407,Flat,1,London,LO18
TX-042843,2021-04-20,2021,4,490024,Semi-Detached,0,London,LO24
TX-042844,2024-03-25,2024,3,534168,Terraced,0,London,LO20
TX-042845,2021-02-19,2021,2,239139,Detached,0,Wales,WA12
TX-042846,2022-02-14,2022,2,166858,Terraced,0,East Midlands,EA11
TX-042847,2023-09-23,2023,9,148603,Terraced,0,North East,NO5
TX-042848,2020-10-21,2020,10,172983,Flat,0,East Midlands,EA1
TX-042849,2018-02-18,2018,2,146781,Flat,0,Yorkshire,YO11
TX-042850,2023-11-01,2023,11,149175,Flat,0,North East,NO23
TX-042851,2023-11-19,2023,11,412062,Semi-Detached,0,South West,SO10
TX-042852,2021-11-24,2021,11,228058,Flat,0,South East,SO5
TX-042853,2018-03-04,2018,3,291938,Terraced,0,South East,SO1
TX-042854,2023-07-05,2023,7,363144,Detached,0,Yorkshire,YO22
TX-042855,2019-10-28,2019,10,144050,Semi-Detached,0,Scotland,SC23
TX-042856,2019-04-10,2019,4,227167,Flat,0,South East,SO8
TX-042857,2023-04-28,2023,4,545469,Semi-Detached,1,South East,SO10
TX-042858,2020-04-06,2020,4,187669,Terraced,0,North West,NO15
TX-042859,2021-04-18,2021,4,404421,Detached,0,North West,NO21
TX-042860,2019-05-10,2019,5,277316,Terraced,0,South East,SO28
TX-042861,2023-06-04,2023,6,319196,Semi-Detached,0,South East,SO3
TX-042862,2021-08-18,2021,8,268741,Semi-Detached,0,North East,NO18
TX-042863,2022-07-06,2022,7,274245,Semi-Detached,0,North East,NO3
TX-042864,2023-01-23,2023,1,164875,Flat,0,North East,NO11
TX-042865,2021-08-16,2021,8,201475,Semi-Detached,1,Scotland,SC7
TX-042866,2021-11-05,2021,11,505804,Detached,0,East Midlands,EA27
TX-042867,2021-04-28,2021,4,366906,Semi-Detached,0,East Midlands,EA19
TX-042868,2019-12-24,2019,12,868177,Semi-Detached,0,London,LO27
TX-042869,2022-11-06,2022,11,774376,Detached,0,East of England,EA15
TX-042870,2023-09-06,2023,9,141603,Flat,0,East Midlands,EA2
TX-042871,2024-05-24,2024,5,311791,Terraced,0,South East,SO19
TX-042872,2019-03-28,2019,3,88356,Flat,0,Yorkshire,YO17
TX-042873,2023-08-25,2023,8,370414,Detached,0,East Midlands,EA11
TX-042874,2024-04-13,2024,4,233128,Detached,1,North West,NO19
TX-042875,2019-07-17,2019,7,187810,Terraced,0,Northern Ireland,NO4
TX-042876,2018-01-18,2018,1,293227,Detached,0,North East,NO20
TX-042877,2022-04-03,2022,4,476279,Semi-Detached,0,South West,SO5
TX-042878,2024-03-10,2024,3,698163,Semi-Detached,1,London,LO5
TX-042879,2022-01-03,2022,1,174568,Terraced,0,Scotland,SC6
TX-042880,2022-08-27,2022,8,487868,Semi-Detached,0,South West,SO5
TX-042881,2021-12-04,2021,12,158399,Terraced,0,North West,NO19
TX-042882,2018-04-23,2018,4,108293,Flat,0,Yorkshire,YO23
TX-042883,2022-07-23,2022,7,406702,Detached,0,Northern Ireland,NO26
TX-042884,2022-08-02,2022,8,362860,Detached,0,North West,NO25
TX-042885,2024-03-17,2024,3,284174,Semi-Detached,0,East Midlands,EA5
TX-042886,2024-12-28,2024,12,1044830,Detached,0,South East,SO12
TX-042887,2021-04-26,2021,4,425125,Detached,0,North West,NO22
TX-042888,2020-08-18,2020,8,135225,Semi-Detached,1,Northern Ireland,NO27
TX-042889,2022-01-17,2022,1,555065,Detached,0,Yorkshire,YO1
TX-042890,2024-02-27,2024,2,359216,Detached,0,Scotland,SC5
TX-042891,2024-06-25,2024,6,223958,Flat,0,South West,SO23
TX-042892,2022-02-16,2022,2,545809,Semi-Detached,0,South East,SO26
TX-042893,2020-04-12,2020,4,222953,Semi-Detached,0,Yorkshire,YO11
TX-042894,2022-11-28,2022,11,189690,Flat,0,North West,NO2
TX-042895,2018-09-08,2018,9,200477,Terraced,0,South East,SO29
TX-042896,2022-11-11,2022,11,230039,Detached,0,North East,NO27
TX-042897,2024-06-23,2024,6,121591,Terraced,0,Scotland,SC8
TX-042898,2024-04-02,2024,4,160527,Flat,0,West Midlands,WE20
TX-042899,2020-02-04,2020,2,306860,Semi-Detached,1,Scotland,SC11
TX-042900,2023-06-13,2023,6,302420,Terraced,0,South East,SO19
TX-042901,2020-04-18,2020,4,386898,Semi-Detached,0,East of England,EA15
TX-042902,2021-02-04,2021,2,263576,Semi-Detached,0,West Midlands,WE9
TX-042903,2024-07-26,2024,7,278158,Semi-Detached,0,West Midlands,WE26
TX-042904,2021-10-12,2021,10,340716,Semi-Detached,0,West Midlands,WE4
TX-042905,2021-05-19,2021,5,684096,Detached,0,South West,SO10
TX-042906,2022-07-06,2022,7,383036,Semi-Detached,0,London,LO12
TX-042907,2023-11-28,2023,11,357869,Terraced,0,South West,SO16
TX-042908,2022-04-24,2022,4,937645,Semi-Detached,0,London,LO6
TX-042909,2022-11-18,2022,11,287611,Flat,0,London,LO29
TX-042910,2024-01-15,2024,1,133765,Flat,0,North West,NO5
TX-042911,2019-01-17,2019,1,213269,Flat,0,South East,SO17
TX-042912,2020-07-03,2020,7,105993,Terraced,1,North East,NO7
TX-042913,2020-01-08,2020,1,83792,Flat,0,East of England,EA21
TX-042914,2023-09-10,2023,9,90605,Flat,0,Scotland,SC17
TX-042915,2023-03-17,2023,3,587694,Semi-Detached,0,London,LO13
TX-042916,2024-07-21,2024,7,122719,Flat,0,North West,NO1
TX-042917,2018-07-19,2018,7,507924,Semi-Detached,0,South West,SO4
TX-042918,2023-12-04,2023,12,250952,Flat,0,South East,SO10
TX-042919,2018-05-26,2018,5,212126,Detached,0,North West,NO5
TX-042920,2019-11-16,2019,11,249822,Terraced,0,South West,SO3
TX-042921,2024-12-14,2024,12,112032,Flat,0,Yorkshire,YO2
TX-042922,2020-08-24,2020,8,209919,Flat,1,South East,SO1
TX-042923,2023-02-22,2023,2,222850,Terraced,0,Yorkshire,YO2
TX-042924,2019-07-14,2019,7,134931,Terraced,1,Scotland,SC8
TX-042925,2018-03-22,2018,3,268779,Semi-Detached,0,South East,SO2
TX-042926,2023-07-26,2023,7,380935,Detached,0,Yorkshire,YO20
TX-042927,2020-08-09,2020,8,450362,Detached,0,London,LO21
TX-042928,2021-11-06,2021,11,125759,Flat,0,North West,NO19
TX-042929,2020-12-08,2020,12,276124,Semi-Detached,1,North West,NO16
TX-042930,2024-02-12,2024,2,687174,Semi-Detached,0,West Midlands,WE27
TX-042931,2019-04-11,2019,4,270049,Semi-Detached,0,East of England,EA5
TX-042932,2024-05-02,2024,5,137464,Flat,0,South West,SO24
TX-042933,2019-02-16,2019,2,374844,Detached,0,South East,SO23
TX-042934,2019-07-13,2019,7,343104,Semi-Detached,0,West Midlands,WE21
TX-042935,2018-10-10,2018,10,181986,Flat,0,South East,SO25
TX-042936,2019-11-25,2019,11,237974,Semi-Detached,0,East Midlands,EA28
TX-042937,2018-12-16,2018,12,159939,Flat,0,North West,NO29
TX-042938,2018-06-19,2018,6,289694,Semi-Detached,0,North West,NO29
TX-042939,2022-02-25,2022,2,113500,Flat,0,Yorkshire,YO5
TX-042940,2023-01-06,2023,1,300998,Flat,0,East of England,EA5
TX-042941,2022-07-14,2022,7,632675,Terraced,0,South East,SO3
TX-042942,2021-11-01,2021,11,165420,Flat,0,North West,NO15
TX-042943,2023-06-15,2023,6,352653,Terraced,0,London,LO24
TX-042944,2022-10-03,2022,10,241698,Semi-Detached,0,West Midlands,WE26
TX-042945,2020-12-12,2020,12,606183,Semi-Detached,0,East of England,EA25
TX-042946,2020-11-04,2020,11,192395,Terraced,0,South West,SO3
TX-042947,2018-03-22,2018,3,358271,Terraced,1,South East,SO22
TX-042948,2021-08-01,2021,8,415213,Detached,0,West Midlands,WE24
TX-042949,2021-01-23,2021,1,295331,Terraced,0,East of England,EA14
TX-042950,2021-05-18,2021,5,260091,Terraced,0,North West,NO12
TX-042951,2021-02-11,2021,2,485159,Terraced,1,South West,SO26
TX-042952,2022-03-04,2022,3,328777,Terraced,0,London,LO12
TX-042953,2023-07-06,2023,7,227829,Terraced,0,East of England,EA5
TX-042954,2022-06-21,2022,6,170304,Flat,0,Scotland,SC16
TX-042955,2023-12-26,2023,12,128948,Flat,1,North West,NO4
TX-042956,2024-07-19,2024,7,404563,Terraced,0,London,LO25
TX-042957,2024-09-04,2024,9,401765,Semi-Detached,0,South West,SO10
TX-042958,2018-07-27,2018,7,145857,Terraced,0,Yorkshire,YO16
TX-042959,2023-07-28,2023,7,689438,Detached,1,West Midlands,WE27
TX-042960,2021-08-06,2021,8,451456,Detached,0,Northern Ireland,NO9
TX-042961,2021-12-16,2021,12,998880,Terraced,0,London,LO24
TX-042962,2018-03-27,2018,3,105947,Terraced,0,Scotland,SC2
TX-042963,2021-12-24,2021,12,1304504,Detached,0,London,LO26
TX-042964,2021-06-09,2021,6,237055,Semi-Detached,0,North West,NO5
TX-042965,2022-04-10,2022,4,408353,Terraced,0,South East,SO3
TX-042966,2020-11-13,2020,11,103808,Flat,0,East of England,EA8
TX-042967,2020-04-13,2020,4,144568,Terraced,0,West Midlands,WE3
TX-042968,2022-10-20,2022,10,276339,Flat,0,London,LO2
TX-042969,2018-11-17,2018,11,210491,Terraced,0,South West,SO15
TX-042970,2024-12-01,2024,12,95532,Flat,0,North East,NO9
TX-042971,2020-05-22,2020,5,328684,Semi-Detached,0,South West,SO2
TX-042972,2022-07-11,2022,7,131570,Terraced,0,Scotland,SC5
TX-042973,2023-07-16,2023,7,448422,Flat,0,London,LO14
TX-042974,2020-11-14,2020,11,268511,Semi-Detached,0,North West,NO8
TX-042975,2019-09-03,2019,9,172360,Terraced,0,Scotland,SC24
TX-042976,2020-06-19,2020,6,168835,Semi-Detached,0,West Midlands,WE3
TX-042977,2023-09-13,2023,9,84156,Flat,0,North West,NO13
TX-042978,2020-02-11,2020,2,375905,Detached,0,Wales,WA1
TX-042979,2018-01-11,2018,1,137850,Terraced,0,North West,NO23
TX-042980,2019-08-04,2019,8,175549,Detached,0,North East,NO21
TX-042981,2022-09-07,2022,9,196627,Semi-Detached,0,North West,NO9
TX-042982,2018-06-16,2018,6,97263,Terraced,0,North West,NO21
TX-042983,2022-03-13,2022,3,300229,Terraced,0,South East,SO17
TX-042984,2018-09-23,2018,9,64853,Flat,0,West Midlands,WE28
TX-042985,2021-11-09,2021,11,288546,Semi-Detached,0,South West,SO9
TX-042986,2019-09-20,2019,9,175452,Terraced,0,East of England,EA21
TX-042987,2024-02-24,2024,2,236871,Terraced,0,Wales,WA26
TX-042988,2018-09-26,2018,9,469881,Semi-Detached,0,West Midlands,WE23
TX-042989,2024-04-26,2024,4,379918,Detached,0,Yorkshire,YO28
TX-042990,2022-09-19,2022,9,442650,Detached,1,Yorkshire,YO15
TX-042991,2019-11-16,2019,11,659563,Detached,1,South West,SO12
TX-042992,2020-08-11,2020,8,118828,Flat,0,Wales,WA27
TX-042993,2022-09-14,2022,9,240646,Terraced,0,Yorkshire,YO1
TX-042994,2022-02-07,2022,2,91914,Terraced,0,Yorkshire,YO21
TX-042995,2024-06-15,2024,6,94961,Flat,1,West Midlands,WE15
TX-042996,2023-08-26,2023,8,197390,Flat,0,South East,SO4
TX-042997,2019-12-25,2019,12,332806,Semi-Detached,1,West Midlands,WE4
TX-042998,2020-01-09,2020,1,819490,Detached,0,South East,SO8
TX-042999,2023-06-28,2023,6,183339,Terraced,1,London,LO27
TX-043000,2020-07-10,2020,7,210828,Terraced,1,North West,NO27
TX-043001,2022-06-03,2022,6,417847,Flat,1,East of England,EA8
TX-043002,2020-10-28,2020,10,171238,Terraced,1,West Midlands,WE9
TX-043003,2024-05-27,2024,5,173101,Semi-Detached,0,North West,NO8
TX-043004,2021-03-28,2021,3,196339,Terraced,0,Yorkshire,YO20
TX-043005,2021-08-03,2021,8,118484,Flat,0,East Midlands,EA19
TX-043006,2023-10-23,2023,10,235434,Terraced,0,Yorkshire,YO5
TX-043007,2023-02-12,2023,2,304263,Detached,1,East Midlands,EA21
TX-043008,2022-02-06,2022,2,270237,Detached,0,North East,NO6
TX-043009,2024-04-26,2024,4,251133,Flat,0,East of England,EA9
TX-043010,2021-07-05,2021,7,179356,Terraced,0,Northern Ireland,NO20
TX-043011,2021-11-19,2021,11,162541,Semi-Detached,0,Northern Ireland,NO7
TX-043012,2018-07-24,2018,7,460065,Detached,0,South East,SO27
TX-043013,2019-04-05,2019,4,213201,Flat,0,Wales,WA11
TX-043014,2023-03-13,2023,3,217807,Semi-Detached,0,East Midlands,EA8
TX-043015,2023-10-05,2023,10,419601,Semi-Detached,1,South West,SO22
TX-043016,2021-09-02,2021,9,337585,Terraced,0,East of England,EA27
TX-043017,2021-12-25,2021,12,764593,Semi-Detached,0,London,LO28
TX-043018,2024-01-05,2024,1,525093,Semi-Detached,0,London,LO28
TX-043019,2024-08-20,2024,8,341750,Semi-Detached,0,North West,NO16
TX-043020,2019-06-13,2019,6,190750,Terraced,1,East Midlands,EA10
TX-043021,2023-11-19,2023,11,324747,Terraced,0,South East,SO6
TX-043022,2020-07-09,2020,7,499749,Detached,0,South East,SO14
TX-043023,2018-01-10,2018,1,146098,Semi-Detached,0,North East,NO27
TX-043024,2019-11-15,2019,11,185766,Semi-Detached,0,North East,NO25
TX-043025,2018-05-26,2018,5,247481,Detached,0,Wales,WA22
TX-043026,2018-01-13,2018,1,111062,Terraced,0,Scotland,SC2
TX-043027,2018-11-23,2018,11,235639,Terraced,1,West Midlands,WE6
TX-043028,2021-10-27,2021,10,669357,Semi-Detached,0,London,LO27
TX-043029,2018-12-08,2018,12,527018,Detached,0,West Midlands,WE22
TX-043030,2020-01-11,2020,1,410306,Detached,0,South West,SO22
TX-043031,2018-01-15,2018,1,590158,Terraced,0,London,LO10
TX-043032,2018-05-14,2018,5,369816,Terraced,0,London,LO8
TX-043033,2024-04-04,2024,4,459516,Semi-Detached,0,Wales,WA11
TX-043034,2022-07-22,2022,7,420114,Detached,0,South West,SO8
TX-043035,2023-02-23,2023,2,172493,Semi-Detached,0,Northern Ireland,NO4
TX-043036,2018-07-20,2018,7,248882,Terraced,1,South East,SO26
TX-043037,2022-03-02,2022,3,228575,Flat,0,Yorkshire,YO29
TX-043038,2021-01-26,2021,1,186705,Terraced,0,North West,NO23
TX-043039,2020-06-21,2020,6,191615,Terraced,1,South East,SO11
TX-043040,2023-01-14,2023,1,150601,Flat,0,Yorkshire,YO23
TX-043041,2024-06-12,2024,6,109317,Terraced,0,Wales,WA16
TX-043042,2022-01-03,2022,1,460927,Terraced,0,London,LO11
TX-043043,2021-09-18,2021,9,139998,Flat,0,East Midlands,EA8
TX-043044,2018-04-17,2018,4,146387,Semi-Detached,0,South East,SO3
TX-043045,2024-01-20,2024,1,1124568,Detached,0,South East,SO18
TX-043046,2018-10-01,2018,10,60434,Flat,0,East Midlands,EA7
TX-043047,2020-01-03,2020,1,154595,Terraced,0,North West,NO4
TX-043048,2018-09-13,2018,9,448698,Detached,0,West Midlands,WE25
TX-043049,2020-08-17,2020,8,316132,Terraced,0,London,LO17
TX-043050,2024-05-09,2024,5,108195,Flat,0,Yorkshire,YO17
TX-043051,2019-08-05,2019,8,259862,Terraced,0,Northern Ireland,NO18
TX-043052,2021-12-04,2021,12,195566,Detached,0,North East,NO22
TX-043053,2022-10-27,2022,10,290524,Detached,0,Northern Ireland,NO28
TX-043054,2022-01-21,2022,1,690013,Semi-Detached,0,South East,SO22
TX-043055,2019-09-06,2019,9,146093,Flat,0,Wales,WA1
TX-043056,2020-12-25,2020,12,476105,Detached,0,Wales,WA5
TX-043057,2022-05-14,2022,5,821560,Semi-Detached,0,London,LO17
TX-043058,2019-12-16,2019,12,217035,Semi-Detached,0,Scotland,SC9
TX-043059,2024-04-17,2024,4,750857,Terraced,0,South East,SO28
TX-043060,2020-04-23,2020,4,114649,Terraced,0,North West,NO6
TX-043061,2021-04-06,2021,4,249567,Semi-Detached,1,Wales,WA6
TX-043062,2021-07-17,2021,7,456695,Semi-Detached,0,West Midlands,WE28
TX-043063,2022-08-05,2022,8,298128,Semi-Detached,0,Yorkshire,YO9
TX-043064,2022-06-01,2022,6,370571,Flat,0,London,LO28
TX-043065,2022-06-17,2022,6,315495,Semi-Detached,0,Scotland,SC9
TX-043066,2024-01-18,2024,1,192990,Semi-Detached,0,West Midlands,WE20
TX-043067,2021-01-12,2021,1,321754,Terraced,1,South East,SO20
TX-043068,2024-08-24,2024,8,573797,Detached,1,Scotland,SC16
TX-043069,2019-01-16,2019,1,235275,Flat,0,East of England,EA21
TX-043070,2018-12-04,2018,12,385092,Semi-Detached,1,South West,SO14
TX-043071,2022-06-28,2022,6,123173,Terraced,0,Northern Ireland,NO20
TX-043072,2019-03-09,2019,3,139869,Semi-Detached,1,Yorkshire,YO26
TX-043073,2022-03-22,2022,3,243216,Flat,0,East Midlands,EA4
TX-043074,2021-12-23,2021,12,230461,Terraced,0,South West,SO12
TX-043075,2021-06-12,2021,6,122608,Flat,0,Scotland,SC14
TX-043076,2024-04-12,2024,4,184721,Terraced,0,East Midlands,EA6
TX-043077,2018-11-24,2018,11,136786,Flat,0,North West,NO5
TX-043078,2021-11-02,2021,11,335532,Detached,0,North West,NO9
TX-043079,2023-06-17,2023,6,544929,Detached,1,North West,NO14
TX-043080,2023-07-03,2023,7,653893,Detached,0,South West,SO7
TX-043081,2022-01-17,2022,1,316440,Flat,0,London,LO6
TX-043082,2021-02-14,2021,2,297512,Terraced,0,West Midlands,WE7
TX-043083,2022-07-06,2022,7,193168,Semi-Detached,1,West Midlands,WE19
TX-043084,2021-09-01,2021,9,600344,Terraced,0,London,LO6
TX-043085,2024-08-03,2024,8,214825,Semi-Detached,0,North East,NO25
TX-043086,2021-01-13,2021,1,373171,Detached,0,Yorkshire,YO5
TX-043087,2021-07-02,2021,7,942682,Detached,0,South East,SO19
TX-043088,2021-09-06,2021,9,393810,Semi-Detached,1,South East,SO7
TX-043089,2021-08-08,2021,8,304622,Semi-Detached,0,North West,NO23
TX-043090,2023-10-04,2023,10,255563,Flat,0,South East,SO18
TX-043091,2020-08-10,2020,8,217426,Flat,0,South East,SO2
TX-043092,2022-01-23,2022,1,535498,Semi-Detached,0,South East,SO26
TX-043093,2023-11-24,2023,11,202646,Terraced,0,Scotland,SC8
TX-043094,2022-12-20,2022,12,223249,Flat,0,South West,SO4
TX-043095,2019-06-02,2019,6,262217,Semi-Detached,1,South West,SO9
TX-043096,2024-12-04,2024,12,140152,Flat,1,West Midlands,WE17
TX-043097,2022-09-17,2022,9,336253,Semi-Detached,0,Wales,WA6
TX-043098,2018-04-06,2018,4,211943,Semi-Detached,0,Scotland,SC18
TX-043099,2018-05-08,2018,5,172585,Terraced,0,Yorkshire,YO20
TX-043100,2024-11-18,2024,11,597226,Semi-Detached,1,South East,SO26
TX-043101,2023-02-17,2023,2,474961,Semi-Detached,0,South East,SO9
TX-043102,2019-07-05,2019,7,365441,Flat,1,London,LO19
TX-043103,2024-10-21,2024,10,221120,Terraced,0,West Midlands,WE21
TX-043104,2023-01-08,2023,1,465148,Semi-Detached,0,South East,SO16
TX-043105,2021-12-17,2021,12,82962,Terraced,0,North East,NO29
TX-043106,2018-12-10,2018,12,236358,Semi-Detached,0,East of England,EA14
TX-043107,2021-12-06,2021,12,494590,Semi-Detached,0,London,LO10
TX-043108,2023-05-26,2023,5,605368,Semi-Detached,0,East of England,EA22
TX-043109,2024-06-01,2024,6,625563,Semi-Detached,0,London,LO22
TX-043110,2018-07-19,2018,7,427028,Semi-Detached,0,South East,SO4
TX-043111,2022-08-06,2022,8,475421,Detached,1,South West,SO12
TX-043112,2022-08-08,2022,8,193463,Semi-Detached,1,Northern Ireland,NO8
TX-043113,2019-01-26,2019,1,164691,Terraced,1,East Midlands,EA16
TX-043114,2018-12-11,2018,12,238220,Terraced,0,East of England,EA9
TX-043115,2024-10-11,2024,10,394208,Semi-Detached,1,Scotland,SC16
TX-043116,2018-09-15,2018,9,312676,Detached,0,North West,NO16
TX-043117,2023-09-11,2023,9,505497,Semi-Detached,0,South East,SO20
TX-043118,2021-03-19,2021,3,137805,Semi-Detached,0,North East,NO20
TX-043119,2021-08-13,2021,8,302157,Detached,1,East Midlands,EA17
TX-043120,2018-08-08,2018,8,307869,Terraced,0,London,LO3
TX-043121,2023-01-17,2023,1,279169,Detached,1,Scotland,SC4
TX-043122,2024-05-10,2024,5,730606,Detached,0,South East,SO4
TX-043123,2020-11-02,2020,11,200439,Flat,0,South East,SO13
TX-043124,2024-02-12,2024,2,253503,Flat,0,South East,SO25
TX-043125,2020-04-07,2020,4,632735,Terraced,0,London,LO25
TX-043126,2020-06-14,2020,6,510076,Semi-Detached,0,East of England,EA16
TX-043127,2018-04-13,2018,4,123473,Flat,0,West Midlands,WE29
TX-043128,2022-03-12,2022,3,255988,Semi-Detached,0,Northern Ireland,NO14
TX-043129,2021-07-27,2021,7,157987,Semi-Detached,0,Northern Ireland,NO26
TX-043130,2019-11-01,2019,11,133989,Semi-Detached,0,North West,NO15
TX-043131,2022-12-04,2022,12,1062909,Detached,0,London,LO5
TX-043132,2023-07-12,2023,7,230360,Terraced,0,Yorkshire,YO21
TX-043133,2019-12-05,2019,12,228130,Semi-Detached,0,Yorkshire,YO3
TX-043134,2022-12-18,2022,12,114908,Flat,0,Wales,WA6
TX-043135,2024-03-07,2024,3,325838,Detached,0,Northern Ireland,NO23
