order_id,order_date,customer_id,category,order_value_gbp,quantity,region,marketing_channel,device,is_returning_customer,discount_applied,delivery_days,returned,revenue_gbp,month,day_of_week,hour
ORD-020072,2024-11-19 03:00:00,CUST-00037,Electronics,77.47,1,West Midlands,Social Media,Desktop,1,0,3,0,77.47,2024-11,Tuesday,3
ORD-020073,2023-01-17 10:00:00,CUST-00027,Electronics,161.96,3,East Midlands,Paid Search,Mobile,0,0,2,0,485.88,2023-01,Tuesday,10
ORD-020074,2023-11-01 23:00:00,CUST-02579,Electronics,130.8,4,South East,Email,Mobile,0,1,1,0,523.2,2023-11,Wednesday,23
ORD-020075,2023-05-29 21:00:00,CUST-03110,Electronics,78.83,4,East of England,Referral,Desktop,0,0,3,0,315.32,2023-05,Monday,21
ORD-020076,2024-01-18 05:00:00,CUST-02739,Fashion,64.95,4,North East,Direct,Desktop,0,0,3,0,259.8,2024-01,Thursday,5
ORD-020077,2023-10-24 02:00:00,CUST-06323,Fashion,52.29,2,South East,Direct,Mobile,0,0,5,0,104.58,2023-10,Tuesday,2
ORD-020078,2024-04-09 11:00:00,CUST-05565,Home & Garden,55.09,4,West Midlands,Paid Search,Desktop,1,0,2,0,220.36,2024-04,Tuesday,11
ORD-020079,2023-07-30 20:00:00,CUST-04346,Fashion,37.59,4,Scotland,Organic Search,Mobile,0,0,2,0,150.36,2023-07,Sunday,20
ORD-020080,2024-11-11 06:00:00,CUST-01605,Fashion,49.18,1,Wales,Organic Search,Desktop,1,0,5,0,49.18,2024-11,Monday,6
ORD-020081,2024-06-19 02:00:00,CUST-02335,Food & Drink,19.48,5,South West,Email,Mobile,1,1,5,0,97.4,2024-06,Wednesday,2
ORD-020082,2024-03-31 13:00:00,CUST-00239,Electronics,88.68,5,East of England,Referral,Mobile,0,0,5,0,443.4,2024-03,Sunday,13
ORD-020083,2023-10-04 08:00:00,CUST-03851,Fashion,43.68,1,London,Email,Mobile,1,0,3,0,43.68,2023-10,Wednesday,8
ORD-020084,2023-10-09 11:00:00,CUST-01482,Fashion,18.85,3,Northern Ireland,Email,Mobile,0,0,3,0,56.55,2023-10,Monday,11
ORD-020085,2024-04-08 18:00:00,CUST-01932,Home & Garden,43.67,1,London,Referral,Tablet,0,0,2,0,43.67,2024-04,Monday,18
ORD-020086,2023-08-21 21:00:00,CUST-05319,Sports,47.1,3,Yorkshire,Referral,Mobile,0,0,2,0,141.3,2023-08,Monday,21
ORD-020087,2024-04-28 20:00:00,CUST-02663,Books & Media,45.78,5,South East,Organic Search,Desktop,0,0,2,0,228.9,2024-04,Sunday,20
ORD-020088,2024-09-10 11:00:00,CUST-01784,Home & Garden,54.51,2,Wales,Direct,Desktop,0,0,7,0,109.02,2024-09,Tuesday,11
ORD-020089,2024-05-15 15:00:00,CUST-04578,Books & Media,17.67,1,East of England,Direct,Desktop,0,0,3,0,17.67,2024-05,Wednesday,15
ORD-020090,2024-06-12 00:00:00,CUST-05020,Sports,199.96,2,North East,Organic Search,Mobile,0,0,3,0,399.92,2024-06,Wednesday,0
ORD-020091,2023-05-05 00:00:00,CUST-00016,Electronics,32.95,1,North West,Direct,Mobile,0,1,3,0,32.95,2023-05,Friday,0
ORD-020092,2024-05-10 11:00:00,CUST-00533,Fashion,17.92,4,South West,Email,Mobile,1,0,1,0,71.68,2024-05,Friday,11
ORD-020093,2023-10-02 19:00:00,CUST-05916,Health & Beauty,18.81,5,South West,Email,Mobile,1,0,3,0,94.05,2023-10,Monday,19
ORD-020094,2024-07-12 12:00:00,CUST-04652,Food & Drink,20.47,3,North East,Referral,Mobile,1,0,2,0,61.41,2024-07,Friday,12
ORD-020095,2024-06-18 09:00:00,CUST-03282,Fashion,39.15,5,London,Paid Search,Mobile,0,0,3,0,195.75,2024-06,Tuesday,9
ORD-020096,2023-04-02 08:00:00,CUST-01638,Fashion,33.12,5,Yorkshire,Email,Mobile,1,0,1,0,165.6,2023-04,Sunday,8
ORD-020097,2024-05-26 00:00:00,CUST-02277,Books & Media,7.16,4,South West,Email,Desktop,0,0,1,0,28.64,2024-05,Sunday,0
ORD-020098,2023-02-15 11:00:00,CUST-06170,Electronics,152.48,1,Northern Ireland,Email,Desktop,1,0,5,1,7.62,2023-02,Wednesday,11
ORD-020099,2024-12-12 19:00:00,CUST-04785,Health & Beauty,22.85,1,South West,Social Media,Desktop,0,1,3,0,22.85,2024-12,Thursday,19
ORD-020100,2024-02-25 13:00:00,CUST-03756,Electronics,172.99,3,Yorkshire,Social Media,Desktop,0,0,2,0,518.97,2024-02,Sunday,13
ORD-020101,2023-04-01 18:00:00,CUST-04328,Electronics,46.17,4,West Midlands,Direct,Mobile,1,0,1,0,184.68,2023-04,Saturday,18
ORD-020102,2024-12-14 04:00:00,CUST-04512,Home & Garden,194.45,2,South East,Organic Search,Tablet,0,0,5,0,388.9,2024-12,Saturday,4
ORD-020103,2024-07-20 08:00:00,CUST-07591,Health & Beauty,11.04,3,London,Social Media,Mobile,0,0,3,0,33.12,2024-07,Saturday,8
ORD-020104,2023-12-29 16:00:00,CUST-01194,Electronics,84.26,2,Scotland,Social Media,Mobile,1,0,2,0,168.52,2023-12,Friday,16
ORD-020105,2023-04-22 23:00:00,CUST-05309,Sports,30.21,2,South East,Paid Search,Mobile,1,0,5,0,60.42,2023-04,Saturday,23
ORD-020106,2023-06-06 12:00:00,CUST-00769,Electronics,86.83,4,South West,Direct,Desktop,0,0,3,0,347.32,2023-06,Tuesday,12
ORD-020107,2023-09-10 13:00:00,CUST-06684,Home & Garden,33.34,1,East Midlands,Organic Search,Tablet,0,0,3,0,33.34,2023-09,Sunday,13
ORD-020108,2023-12-26 07:00:00,CUST-00049,Fashion,12.42,5,North East,Paid Search,Mobile,0,1,3,0,62.1,2023-12,Tuesday,7
ORD-020109,2023-07-07 06:00:00,CUST-04160,Sports,34.43,2,South East,Email,Mobile,1,0,5,0,68.86,2023-07,Friday,6
ORD-020110,2023-02-23 07:00:00,CUST-03329,Books & Media,39.08,5,North East,Paid Search,Desktop,1,1,7,0,195.4,2023-02,Thursday,7
ORD-020111,2023-09-30 10:00:00,CUST-04644,Electronics,46.65,1,West Midlands,Email,Mobile,1,0,3,0,46.65,2023-09,Saturday,10
ORD-020112,2023-04-03 13:00:00,CUST-02071,Electronics,115.32,5,London,Paid Search,Desktop,0,0,3,0,576.6,2023-04,Monday,13
ORD-020113,2023-08-04 04:00:00,CUST-00696,Books & Media,15.05,2,London,Organic Search,Mobile,1,0,2,0,30.1,2023-08,Friday,4
ORD-020114,2023-02-05 14:00:00,CUST-05006,Fashion,34.26,4,London,Social Media,Desktop,0,0,3,0,137.04,2023-02,Sunday,14
ORD-020115,2023-05-14 20:00:00,CUST-03817,Home & Garden,204.46,4,East of England,Paid Search,Mobile,1,0,2,0,817.84,2023-05,Sunday,20
ORD-020116,2024-08-22 09:00:00,CUST-04680,Electronics,70.38,3,South West,Organic Search,Mobile,0,0,5,0,211.14,2024-08,Thursday,9
ORD-020117,2024-06-06 02:00:00,CUST-06332,Food & Drink,27.68,2,West Midlands,Social Media,Tablet,0,0,5,0,55.36,2024-06,Thursday,2
ORD-020118,2023-05-20 04:00:00,CUST-01728,Food & Drink,26.32,3,London,Direct,Mobile,1,0,7,0,78.96,2023-05,Saturday,4
ORD-020119,2024-02-13 19:00:00,CUST-03695,Electronics,218.69,5,Wales,Paid Search,Mobile,1,1,2,0,1093.45,2024-02,Tuesday,19
ORD-020120,2023-01-12 11:00:00,CUST-07219,Home & Garden,24.41,3,North West,Paid Search,Mobile,1,0,2,0,73.23,2023-01,Thursday,11
ORD-020121,2024-05-27 07:00:00,CUST-05117,Books & Media,57.66,1,London,Referral,Desktop,0,0,5,0,57.66,2024-05,Monday,7
ORD-020122,2023-01-30 18:00:00,CUST-04103,Home & Garden,149.31,1,South East,Email,Mobile,1,0,3,0,149.31,2023-01,Monday,18
ORD-020123,2023-09-10 06:00:00,CUST-01782,Home & Garden,76.17,4,Yorkshire,Paid Search,Mobile,1,0,1,0,304.68,2023-09,Sunday,6
ORD-020124,2023-02-03 17:00:00,CUST-00826,Fashion,65.21,3,West Midlands,Paid Search,Mobile,1,1,3,0,195.63,2023-02,Friday,17
ORD-020125,2024-07-04 15:00:00,CUST-05706,Electronics,74.13,2,West Midlands,Organic Search,Mobile,0,0,2,0,148.26,2024-07,Thursday,15
ORD-020126,2024-01-13 05:00:00,CUST-00477,Sports,60.18,4,South East,Paid Search,Mobile,1,1,2,0,240.72,2024-01,Saturday,5
ORD-020127,2023-01-02 12:00:00,CUST-01681,Home & Garden,77.2,5,London,Paid Search,Desktop,0,0,1,0,386.0,2023-01,Monday,12
ORD-020128,2024-03-04 01:00:00,CUST-02965,Home & Garden,34.78,5,London,Referral,Tablet,0,0,3,1,8.7,2024-03,Monday,1
ORD-020129,2024-06-04 19:00:00,CUST-05622,Fashion,111.98,4,Scotland,Paid Search,Mobile,0,0,3,1,22.4,2024-06,Tuesday,19
ORD-020130,2024-04-20 03:00:00,CUST-03404,Sports,62.92,1,Yorkshire,Organic Search,Desktop,0,0,3,0,62.92,2024-04,Saturday,3
ORD-020131,2024-09-18 13:00:00,CUST-03508,Sports,59.88,1,London,Paid Search,Desktop,0,1,7,0,59.88,2024-09,Wednesday,13
ORD-020132,2024-08-07 01:00:00,CUST-00378,Home & Garden,35.67,5,South East,Organic Search,Mobile,1,0,5,0,178.35,2024-08,Wednesday,1
ORD-020133,2024-12-24 13:00:00,CUST-04059,Food & Drink,50.44,1,Scotland,Social Media,Mobile,0,0,5,0,50.44,2024-12,Tuesday,13
ORD-020134,2024-09-04 08:00:00,CUST-02049,Electronics,82.69,5,South East,Direct,Tablet,0,1,3,0,413.45,2024-09,Wednesday,8
ORD-020135,2023-09-26 15:00:00,CUST-00397,Sports,40.13,1,London,Social Media,Mobile,0,0,5,0,40.13,2023-09,Tuesday,15
ORD-020136,2024-06-08 07:00:00,CUST-07092,Home & Garden,31.27,5,Wales,Organic Search,Desktop,0,1,2,0,156.35,2024-06,Saturday,7
ORD-020137,2023-01-07 07:00:00,CUST-07548,Fashion,40.84,5,South East,Email,Desktop,1,0,3,0,204.2,2023-01,Saturday,7
ORD-020138,2024-08-17 01:00:00,CUST-05435,Electronics,42.13,5,North East,Organic Search,Desktop,0,0,5,0,210.65,2024-08,Saturday,1
ORD-020139,2024-04-23 14:00:00,CUST-06068,Fashion,55.38,1,East Midlands,Organic Search,Desktop,0,0,7,0,55.38,2024-04,Tuesday,14
ORD-020140,2024-07-16 19:00:00,CUST-00639,Books & Media,23.87,2,North West,Organic Search,Mobile,0,0,2,1,2.39,2024-07,Tuesday,19
ORD-020141,2024-02-01 10:00:00,CUST-06749,Sports,43.45,5,Northern Ireland,Referral,Tablet,0,0,3,0,217.25,2024-02,Thursday,10
ORD-020142,2023-08-24 08:00:00,CUST-00946,Health & Beauty,34.57,1,Scotland,Social Media,Tablet,0,0,5,0,34.57,2023-08,Thursday,8
ORD-020143,2023-03-04 23:00:00,CUST-04410,Electronics,176.75,2,South East,Email,Desktop,1,0,3,1,17.68,2023-03,Saturday,23
ORD-020144,2024-11-23 07:00:00,CUST-02728,Food & Drink,22.54,5,South East,Email,Desktop,0,0,2,0,112.7,2024-11,Saturday,7
ORD-020145,2023-11-19 21:00:00,CUST-04041,Fashion,42.24,2,London,Social Media,Desktop,0,0,2,0,84.48,2023-11,Sunday,21
ORD-020146,2023-01-24 19:00:00,CUST-04398,Health & Beauty,30.1,3,Scotland,Social Media,Desktop,0,0,1,1,4.52,2023-01,Tuesday,19
ORD-020147,2024-05-24 16:00:00,CUST-03845,Books & Media,11.52,5,North East,Paid Search,Desktop,0,0,5,0,57.6,2024-05,Friday,16
ORD-020148,2024-02-11 18:00:00,CUST-05476,Electronics,68.83,5,East of England,Referral,Tablet,1,0,2,0,344.15,2024-02,Sunday,18
ORD-020149,2024-07-04 17:00:00,CUST-07012,Health & Beauty,18.91,1,Scotland,Organic Search,Mobile,1,0,5,1,0.95,2024-07,Thursday,17
ORD-020150,2024-01-20 15:00:00,CUST-02405,Electronics,109.98,3,South East,Organic Search,Mobile,0,0,2,0,329.94,2024-01,Saturday,15
ORD-020151,2023-10-03 09:00:00,CUST-05198,Electronics,81.43,1,London,Paid Search,Mobile,1,1,2,0,81.43,2023-10,Tuesday,9
ORD-020152,2024-09-01 13:00:00,CUST-00152,Sports,78.78,4,East Midlands,Referral,Tablet,0,0,7,0,315.12,2024-09,Sunday,13
ORD-020153,2024-05-26 09:00:00,CUST-00722,Electronics,156.92,3,Northern Ireland,Paid Search,Desktop,0,0,7,0,470.76,2024-05,Sunday,9
ORD-020154,2024-11-20 18:00:00,CUST-01844,Home & Garden,31.94,5,South East,Organic Search,Mobile,0,0,2,0,159.7,2024-11,Wednesday,18
ORD-020155,2023-08-03 15:00:00,CUST-03252,Fashion,27.24,5,South East,Email,Mobile,0,1,3,0,136.2,2023-08,Thursday,15
ORD-020156,2023-09-24 22:00:00,CUST-01613,Home & Garden,90.87,5,Scotland,Referral,Mobile,0,0,2,0,454.35,2023-09,Sunday,22
ORD-020157,2024-08-18 14:00:00,CUST-06049,Electronics,72.97,3,South West,Organic Search,Desktop,1,0,3,1,10.95,2024-08,Sunday,14
ORD-020158,2024-09-12 13:00:00,CUST-04277,Sports,57.73,5,South East,Paid Search,Tablet,1,0,5,0,288.65,2024-09,Thursday,13
ORD-020159,2023-01-08 20:00:00,CUST-03724,Electronics,89.37,4,Yorkshire,Email,Mobile,1,0,3,0,357.48,2023-01,Sunday,20
ORD-020160,2024-06-28 17:00:00,CUST-04885,Books & Media,8.49,2,West Midlands,Paid Search,Mobile,0,0,5,0,16.98,2024-06,Friday,17
ORD-020161,2023-10-25 17:00:00,CUST-04328,Health & Beauty,40.64,3,South West,Paid Search,Desktop,1,0,5,0,121.92,2023-10,Wednesday,17
ORD-020162,2023-09-04 23:00:00,CUST-05407,Fashion,52.25,2,North West,Organic Search,Mobile,1,0,2,0,104.5,2023-09,Monday,23
ORD-020163,2023-01-25 23:00:00,CUST-06688,Books & Media,8.19,1,North West,Organic Search,Desktop,0,0,2,0,8.19,2023-01,Wednesday,23
ORD-020164,2024-07-01 05:00:00,CUST-00495,Electronics,76.98,1,North East,Organic Search,Desktop,0,1,5,0,76.98,2024-07,Monday,5
ORD-020165,2024-05-23 17:00:00,CUST-06197,Fashion,42.15,3,South West,Email,Mobile,0,0,7,0,126.45,2024-05,Thursday,17
ORD-020166,2024-04-25 04:00:00,CUST-07401,Electronics,133.11,5,South West,Paid Search,Desktop,0,0,7,0,665.55,2024-04,Thursday,4
ORD-020167,2024-08-19 13:00:00,CUST-07266,Fashion,90.97,1,South East,Paid Search,Desktop,1,1,5,0,90.97,2024-08,Monday,13
ORD-020168,2024-01-17 01:00:00,CUST-03853,Food & Drink,24.87,1,West Midlands,Direct,Mobile,0,0,7,0,24.87,2024-01,Wednesday,1
ORD-020169,2024-08-21 05:00:00,CUST-01821,Electronics,31.01,4,Yorkshire,Paid Search,Desktop,0,0,3,0,124.04,2024-08,Wednesday,5
ORD-020170,2024-02-14 01:00:00,CUST-05854,Books & Media,23.19,1,South East,Organic Search,Desktop,0,0,3,0,23.19,2024-02,Wednesday,1
ORD-020171,2023-03-19 22:00:00,CUST-05982,Health & Beauty,112.17,1,Northern Ireland,Paid Search,Tablet,1,1,2,0,112.17,2023-03,Sunday,22
ORD-020172,2024-06-05 17:00:00,CUST-06793,Electronics,130.76,1,West Midlands,Social Media,Desktop,0,1,2,0,130.76,2024-06,Wednesday,17
ORD-020173,2023-08-16 05:00:00,CUST-06342,Food & Drink,21.23,5,North West,Organic Search,Mobile,0,0,3,1,5.31,2023-08,Wednesday,5
ORD-020174,2023-03-18 03:00:00,CUST-07215,Food & Drink,31.8,1,North East,Social Media,Desktop,1,0,3,1,1.59,2023-03,Saturday,3
ORD-020175,2024-12-06 03:00:00,CUST-04855,Food & Drink,40.41,3,South East,Organic Search,Mobile,1,1,2,0,121.23,2024-12,Friday,3
ORD-020176,2024-11-07 01:00:00,CUST-07812,Home & Garden,64.21,5,East Midlands,Organic Search,Mobile,0,1,3,1,16.05,2024-11,Thursday,1
ORD-020177,2023-10-28 02:00:00,CUST-01131,Fashion,99.05,4,Wales,Email,Desktop,0,0,7,1,19.81,2023-10,Saturday,2
ORD-020178,2023-07-04 22:00:00,CUST-01615,Fashion,22.81,1,South West,Organic Search,Mobile,0,1,3,0,22.81,2023-07,Tuesday,22
ORD-020179,2024-05-20 19:00:00,CUST-00331,Health & Beauty,23.54,5,West Midlands,Organic Search,Mobile,1,0,7,0,117.7,2024-05,Monday,19
ORD-020180,2024-04-12 10:00:00,CUST-07799,Fashion,59.27,5,London,Paid Search,Desktop,0,0,5,0,296.35,2024-04,Friday,10
ORD-020181,2024-06-22 12:00:00,CUST-05663,Sports,83.62,1,South West,Paid Search,Desktop,1,1,2,0,83.62,2024-06,Saturday,12
ORD-020182,2023-10-07 20:00:00,CUST-06206,Sports,39.61,4,East Midlands,Social Media,Mobile,0,0,3,1,7.92,2023-10,Saturday,20
ORD-020183,2024-11-01 08:00:00,CUST-02844,Fashion,34.3,1,North West,Referral,Mobile,0,1,1,0,34.3,2024-11,Friday,8
ORD-020184,2023-10-12 02:00:00,CUST-05414,Fashion,30.17,1,South West,Organic Search,Mobile,0,0,3,0,30.17,2023-10,Thursday,2
ORD-020185,2023-06-28 14:00:00,CUST-06960,Food & Drink,15.99,3,Yorkshire,Referral,Desktop,1,0,2,0,47.97,2023-06,Wednesday,14
ORD-020186,2023-07-17 11:00:00,CUST-03108,Fashion,61.44,5,South West,Email,Mobile,0,0,2,0,307.2,2023-07,Monday,11
ORD-020187,2023-03-29 01:00:00,CUST-07476,Fashion,44.0,2,South East,Organic Search,Tablet,0,1,5,1,4.4,2023-03,Wednesday,1
ORD-020188,2023-08-22 13:00:00,CUST-04682,Electronics,185.12,4,London,Direct,Desktop,0,1,3,0,740.48,2023-08,Tuesday,13
ORD-020189,2023-10-12 06:00:00,CUST-03678,Fashion,23.35,4,Northern Ireland,Organic Search,Desktop,1,0,5,0,93.4,2023-10,Thursday,6
ORD-020190,2023-05-19 09:00:00,CUST-01386,Fashion,40.95,5,London,Referral,Mobile,0,0,2,0,204.75,2023-05,Friday,9
ORD-020191,2024-05-05 13:00:00,CUST-02191,Electronics,132.18,2,North East,Email,Mobile,1,0,5,0,264.36,2024-05,Sunday,13
ORD-020192,2023-02-20 16:00:00,CUST-02305,Electronics,104.5,2,London,Paid Search,Desktop,1,0,5,0,209.0,2023-02,Monday,16
ORD-020193,2023-07-23 13:00:00,CUST-00972,Health & Beauty,15.52,2,East of England,Email,Mobile,1,0,2,0,31.04,2023-07,Sunday,13
ORD-020194,2024-05-22 02:00:00,CUST-02741,Fashion,89.83,5,London,Referral,Desktop,0,0,3,0,449.15,2024-05,Wednesday,2
ORD-020195,2024-01-08 05:00:00,CUST-05876,Electronics,90.03,1,East of England,Paid Search,Desktop,0,0,3,0,90.03,2024-01,Monday,5
ORD-020196,2024-02-17 18:00:00,CUST-07006,Books & Media,47.38,4,London,Paid Search,Desktop,0,0,5,0,189.52,2024-02,Saturday,18
ORD-020197,2024-05-24 20:00:00,CUST-06260,Health & Beauty,27.71,2,Yorkshire,Direct,Mobile,0,1,3,0,55.42,2024-05,Friday,20
ORD-020198,2023-04-27 13:00:00,CUST-05701,Electronics,170.28,1,North West,Paid Search,Desktop,1,0,5,0,170.28,2023-04,Thursday,13
ORD-020199,2023-02-04 02:00:00,CUST-05977,Books & Media,12.1,4,West Midlands,Organic Search,Mobile,1,0,3,0,48.4,2023-02,Saturday,2
ORD-020200,2023-12-18 10:00:00,CUST-00316,Fashion,39.06,4,London,Social Media,Desktop,1,0,5,0,156.24,2023-12,Monday,10
ORD-020201,2023-11-27 06:00:00,CUST-05656,Fashion,60.53,3,North West,Paid Search,Mobile,0,0,7,0,181.59,2023-11,Monday,6
ORD-020202,2024-06-13 21:00:00,CUST-05079,Books & Media,5.4,2,East Midlands,Referral,Mobile,1,1,5,0,10.8,2024-06,Thursday,21
ORD-020203,2024-05-17 21:00:00,CUST-04255,Electronics,25.31,5,South West,Organic Search,Desktop,1,0,2,0,126.55,2024-05,Friday,21
ORD-020204,2023-01-01 12:00:00,CUST-00813,Books & Media,9.99,1,East of England,Paid Search,Mobile,1,0,5,0,9.99,2023-01,Sunday,12
ORD-020205,2023-09-03 14:00:00,CUST-00411,Books & Media,6.88,2,Wales,Email,Desktop,0,0,7,0,13.76,2023-09,Sunday,14
ORD-020206,2023-11-05 00:00:00,CUST-04627,Fashion,11.63,5,East of England,Direct,Tablet,1,0,3,0,58.15,2023-11,Sunday,0
ORD-020207,2024-11-01 22:00:00,CUST-03301,Electronics,132.71,1,North West,Email,Desktop,1,0,2,0,132.71,2024-11,Friday,22
ORD-020208,2023-01-29 17:00:00,CUST-04108,Electronics,52.88,1,East of England,Referral,Desktop,0,0,7,0,52.88,2023-01,Sunday,17
ORD-020209,2024-05-12 04:00:00,CUST-05463,Electronics,69.16,5,North West,Email,Mobile,0,0,2,0,345.8,2024-05,Sunday,4
ORD-020210,2024-05-05 06:00:00,CUST-04914,Books & Media,16.31,5,Yorkshire,Paid Search,Mobile,1,0,5,0,81.55,2024-05,Sunday,6
ORD-020211,2024-07-07 20:00:00,CUST-00594,Fashion,60.91,2,East of England,Direct,Desktop,1,1,5,0,121.82,2024-07,Sunday,20
ORD-020212,2024-09-11 07:00:00,CUST-06028,Electronics,100.72,4,West Midlands,Social Media,Mobile,0,0,1,0,402.88,2024-09,Wednesday,7
ORD-020213,2024-12-25 10:00:00,CUST-03093,Home & Garden,67.73,1,Northern Ireland,Email,Mobile,0,0,7,1,3.39,2024-12,Wednesday,10
ORD-020214,2023-11-05 16:00:00,CUST-02873,Fashion,59.64,4,London,Paid Search,Mobile,1,0,3,0,238.56,2023-11,Sunday,16
ORD-020215,2024-03-21 14:00:00,CUST-03194,Fashion,33.34,2,West Midlands,Referral,Desktop,1,0,3,0,66.68,2024-03,Thursday,14
ORD-020216,2023-12-06 06:00:00,CUST-02067,Electronics,55.43,4,Scotland,Social Media,Mobile,0,1,7,0,221.72,2023-12,Wednesday,6
ORD-020217,2023-03-15 13:00:00,CUST-00017,Sports,13.7,2,North West,Direct,Mobile,1,1,7,0,27.4,2023-03,Wednesday,13
ORD-020218,2024-09-26 21:00:00,CUST-01979,Electronics,124.67,5,Yorkshire,Direct,Desktop,0,0,3,0,623.35,2024-09,Thursday,21
ORD-020219,2023-08-29 18:00:00,CUST-04007,Home & Garden,39.77,3,North West,Social Media,Mobile,1,0,3,0,119.31,2023-08,Tuesday,18
ORD-020220,2023-04-06 11:00:00,CUST-03964,Electronics,279.43,5,Wales,Email,Mobile,1,1,1,0,1397.15,2023-04,Thursday,11
ORD-020221,2023-07-22 18:00:00,CUST-06217,Home & Garden,93.42,2,Northern Ireland,Direct,Desktop,0,0,5,1,9.34,2023-07,Saturday,18
ORD-020222,2023-12-18 05:00:00,CUST-04662,Fashion,79.58,3,South East,Organic Search,Desktop,1,0,7,0,238.74,2023-12,Monday,5
ORD-020223,2024-03-17 00:00:00,CUST-01214,Electronics,129.81,1,Scotland,Paid Search,Mobile,1,0,3,1,6.49,2024-03,Sunday,0
ORD-020224,2024-05-04 11:00:00,CUST-01670,Home & Garden,82.5,2,West Midlands,Direct,Desktop,0,1,2,0,165.0,2024-05,Saturday,11
ORD-020225,2023-02-24 11:00:00,CUST-06036,Health & Beauty,39.92,3,Yorkshire,Paid Search,Mobile,0,0,7,0,119.76,2023-02,Friday,11
ORD-020226,2023-03-28 21:00:00,CUST-02706,Fashion,63.31,4,Wales,Organic Search,Tablet,0,0,2,0,253.24,2023-03,Tuesday,21
ORD-020227,2024-11-14 23:00:00,CUST-01660,Sports,61.09,3,South West,Organic Search,Mobile,0,0,2,0,183.27,2024-11,Thursday,23
ORD-020228,2023-01-13 03:00:00,CUST-05718,Fashion,31.09,1,East of England,Paid Search,Mobile,0,1,3,0,31.09,2023-01,Friday,3
ORD-020229,2023-06-03 14:00:00,CUST-03898,Sports,27.12,5,North East,Direct,Mobile,1,0,2,0,135.6,2023-06,Saturday,14
ORD-020230,2024-06-08 03:00:00,CUST-01719,Health & Beauty,38.66,4,East of England,Organic Search,Tablet,1,0,2,0,154.64,2024-06,Saturday,3
ORD-020231,2023-03-10 10:00:00,CUST-06610,Books & Media,32.56,5,London,Referral,Mobile,0,1,3,0,162.8,2023-03,Friday,10
ORD-020232,2024-01-01 09:00:00,CUST-03349,Home & Garden,55.65,1,East of England,Organic Search,Mobile,1,0,7,0,55.65,2024-01,Monday,9
ORD-020233,2023-06-12 21:00:00,CUST-05396,Electronics,93.08,4,Wales,Organic Search,Mobile,0,0,5,0,372.32,2023-06,Monday,21
ORD-020234,2024-05-26 04:00:00,CUST-05313,Books & Media,6.8,1,Yorkshire,Social Media,Mobile,1,0,3,0,6.8,2024-05,Sunday,4
ORD-020235,2024-03-27 20:00:00,CUST-06302,Sports,41.89,1,Yorkshire,Email,Desktop,0,1,2,0,41.89,2024-03,Wednesday,20
ORD-020236,2023-12-26 22:00:00,CUST-05270,Food & Drink,11.96,2,South East,Social Media,Desktop,1,0,3,0,23.92,2023-12,Tuesday,22
ORD-020237,2023-07-02 05:00:00,CUST-06921,Electronics,42.39,4,Yorkshire,Organic Search,Mobile,1,0,1,0,169.56,2023-07,Sunday,5
ORD-020238,2024-04-13 01:00:00,CUST-01333,Health & Beauty,31.83,2,Scotland,Paid Search,Mobile,0,0,1,0,63.66,2024-04,Saturday,1
ORD-020239,2023-11-11 22:00:00,CUST-02036,Home & Garden,57.96,1,South East,Direct,Mobile,0,0,2,0,57.96,2023-11,Saturday,22
ORD-020240,2024-07-06 23:00:00,CUST-02653,Health & Beauty,48.12,2,Wales,Organic Search,Tablet,0,0,2,0,96.24,2024-07,Saturday,23
ORD-020241,2023-10-09 01:00:00,CUST-01874,Food & Drink,39.59,5,South West,Social Media,Desktop,1,0,2,0,197.95,2023-10,Monday,1
ORD-020242,2023-10-08 14:00:00,CUST-05352,Home & Garden,35.52,3,South East,Social Media,Mobile,1,0,2,0,106.56,2023-10,Sunday,14
ORD-020243,2024-07-31 12:00:00,CUST-05852,Health & Beauty,9.39,2,South West,Referral,Desktop,1,0,7,0,18.78,2024-07,Wednesday,12
ORD-020244,2023-12-10 18:00:00,CUST-02889,Fashion,25.47,5,North West,Organic Search,Tablet,0,0,3,0,127.35,2023-12,Sunday,18
ORD-020245,2023-12-27 10:00:00,CUST-04358,Fashion,29.38,1,Yorkshire,Referral,Desktop,1,0,2,0,29.38,2023-12,Wednesday,10
ORD-020246,2024-11-17 23:00:00,CUST-07040,Fashion,62.67,2,North East,Paid Search,Desktop,0,0,5,0,125.34,2024-11,Sunday,23
ORD-020247,2024-12-14 13:00:00,CUST-05846,Electronics,122.74,2,South East,Organic Search,Desktop,1,0,2,0,245.48,2024-12,Saturday,13
ORD-020248,2024-02-11 20:00:00,CUST-02342,Fashion,43.76,5,West Midlands,Direct,Mobile,1,0,3,0,218.8,2024-02,Sunday,20
ORD-020249,2024-03-29 21:00:00,CUST-06466,Electronics,132.52,1,North West,Organic Search,Mobile,1,1,2,0,132.52,2024-03,Friday,21
ORD-020250,2024-06-19 02:00:00,CUST-04581,Home & Garden,279.14,5,East of England,Organic Search,Mobile,0,0,3,0,1395.7,2024-06,Wednesday,2
ORD-020251,2023-07-16 19:00:00,CUST-02183,Home & Garden,55.88,4,London,Organic Search,Desktop,1,1,3,0,223.52,2023-07,Sunday,19
ORD-020252,2024-04-28 12:00:00,CUST-03168,Sports,47.82,1,South East,Paid Search,Mobile,1,0,2,0,47.82,2024-04,Sunday,12
