customer_id,age,gender,region,primary_product,tenure_months,monthly_transactions,avg_balance_gbp,num_products,has_credit_card,num_support_tickets,app_logins_per_month,referral_source,satisfaction_score,churned,tenure_cohort,product_encoded,region_encoded,source_encoded,churn_risk_score,risk_segment
CUST-06546,30,Male,South East,Crypto Wallet,8,7,6095.26,3,0,3,16,Social Media,2,0,6-12m,1,6,3,0.03836926923649836,Low Risk
CUST-06547,18,Male,North West,Current Account,22,18,2319.45,2,0,2,13,Social Media,3,0,1-2yr,2,3,3,0.014963744466855812,Low Risk
CUST-06548,25,Female,Wales,Current Account,120,21,221.99,1,0,4,9,Organic,2,1,4yr+,2,8,0,0.6376519228984321,Critical
CUST-06549,39,Female,South West,Savings,1,19,6193.34,1,0,0,9,Organic,3,1,0-6m,4,7,0,0.2480706535418308,Medium Risk
CUST-06550,41,Female,Wales,Crypto Wallet,36,22,4085.06,1,0,3,7,Paid Ads,4,0,2-4yr,1,8,1,0.016396168342789327,Low Risk
CUST-06551,34,Female,South East,Savings,3,16,3062.25,3,0,2,8,Organic,5,0,0-6m,4,6,0,0.008023043729033504,Low Risk
CUST-06552,48,Male,Scotland,Business Account,1,14,26463.34,1,1,5,10,Social Media,3,0,0-6m,0,5,3,0.12373600983041215,Low Risk
CUST-06553,39,Female,South East,Business Account,24,8,2029.62,1,1,5,14,Paid Ads,3,0,1-2yr,0,6,1,0.061014484892300096,Low Risk
CUST-06554,26,Male,London,Crypto Wallet,49,7,11341.16,1,1,0,15,Referral,4,0,4yr+,1,1,2,0.01700197443361117,Low Risk
CUST-06555,31,Female,Yorkshire,Investment ISA,4,9,1864.25,1,1,2,9,Referral,3,0,0-6m,3,9,2,0.07042319439897143,Low Risk
CUST-06556,18,Female,London,Savings,10,17,3111.66,3,0,5,12,Social Media,3,0,6-12m,4,1,3,0.02510545760184824,Low Risk
CUST-06557,33,Female,Scotland,Current Account,4,21,930.75,1,1,5,9,Referral,5,0,0-6m,2,5,2,0.016896330032198106,Low Risk
CUST-06558,48,Female,Scotland,Savings,56,25,188.22,3,0,1,14,Referral,3,0,4yr+,4,5,2,0.03778519922589001,Low Risk
CUST-06559,43,Female,South West,Savings,7,13,201.97,1,0,0,17,Referral,2,0,6-12m,4,7,2,0.26578405246370024,Medium Risk
CUST-06560,51,Male,London,Savings,14,15,1633.8,2,0,2,5,Referral,5,0,1-2yr,4,1,2,0.01514078944833346,Low Risk
CUST-06561,31,Female,South West,Investment ISA,54,20,1360.07,1,0,1,12,Social Media,4,0,4yr+,3,7,3,0.01083309247408303,Low Risk
CUST-06562,51,Male,Northern Ireland,Savings,19,15,438.8,1,1,1,14,Organic,4,0,1-2yr,4,4,0,0.020812574799885707,Low Risk
CUST-06563,32,Male,Wales,Crypto Wallet,64,17,1296.47,2,0,3,12,Organic,4,0,4yr+,1,8,0,0.005206746415776671,Low Risk
CUST-06564,52,Female,Yorkshire,Savings,62,15,3103.12,2,0,1,9,Organic,4,0,4yr+,4,9,0,0.009458900936221253,Low Risk
CUST-06565,34,Female,Scotland,Current Account,14,10,8510.9,2,1,2,13,Social Media,4,0,1-2yr,2,5,3,0.016155007268222468,Low Risk
CUST-06566,43,Male,North West,Savings,20,19,787.95,1,0,4,14,Paid Ads,5,0,1-2yr,4,3,1,0.010561546094247663,Low Risk
CUST-06567,52,Female,Yorkshire,Business Account,6,13,2897.2,2,1,3,14,Social Media,4,0,0-6m,0,9,3,0.017389648173427103,Low Risk
CUST-06568,32,Non-binary,Yorkshire,Crypto Wallet,111,13,14575.17,3,1,4,10,Referral,4,0,4yr+,1,9,2,0.043585358092107424,Low Risk
CUST-06569,37,Female,Scotland,Current Account,7,18,4447.08,1,1,1,5,Organic,5,0,6-12m,2,5,0,0.025578601316081993,Low Risk
CUST-06570,50,Female,South West,Savings,36,12,718.12,2,0,0,18,Organic,4,0,2-4yr,4,7,0,0.02544617508681364,Low Risk
CUST-06571,33,Female,North West,Business Account,9,13,2041.98,1,0,4,13,Organic,3,0,6-12m,0,3,0,0.05264078479576001,Low Risk
CUST-06572,19,Male,London,Current Account,9,16,2256.86,3,0,3,12,Organic,2,0,6-12m,2,1,0,0.03733673864110926,Low Risk
CUST-06573,60,Female,Midlands,Current Account,2,13,3885.29,1,0,4,14,Social Media,2,0,0-6m,2,2,3,0.08111545494179202,Low Risk
CUST-06574,29,Female,South East,Current Account,19,16,1894.81,4,1,2,12,Referral,4,0,1-2yr,2,6,2,0.005355000915408006,Low Risk
CUST-06575,36,Female,North West,Savings,6,18,3230.38,3,1,3,14,Paid Ads,3,0,0-6m,4,3,1,0.01062911052826029,Low Risk
CUST-06576,48,Female,London,Savings,3,17,6146.41,1,0,1,17,Paid Ads,4,0,0-6m,4,1,1,0.05306028301035116,Low Risk
CUST-06577,27,Male,North West,Current Account,6,8,511.74,2,0,2,20,Referral,2,0,0-6m,2,3,2,0.038476247754348034,Low Risk
CUST-06578,22,Male,South West,Investment ISA,6,20,370.66,2,1,3,8,Social Media,4,0,0-6m,3,7,3,0.01704551453460415,Low Risk
CUST-06579,38,Male,Midlands,Current Account,16,15,3754.05,2,1,1,10,Referral,1,0,1-2yr,2,2,2,0.049049514696313,Low Risk
CUST-06580,18,Male,London,Investment ISA,11,16,1504.28,2,0,4,16,Social Media,1,0,6-12m,3,1,3,0.18100128314410216,Low Risk
CUST-06581,31,Male,North West,Savings,1,19,5093.56,2,1,0,11,Organic,2,0,0-6m,4,3,0,0.03449053009792801,Low Risk
CUST-06582,37,Male,South East,Savings,18,13,6668.89,4,1,2,11,Social Media,1,0,1-2yr,4,6,3,0.03359574737241303,Low Risk
CUST-06583,31,Female,North West,Current Account,37,11,196.28,1,0,1,16,Organic,3,0,2-4yr,2,3,0,0.05846980950504191,Low Risk
CUST-06584,18,Female,North West,Investment ISA,20,14,662.19,1,0,3,19,Paid Ads,5,0,1-2yr,3,3,1,0.027064181946405405,Low Risk
CUST-06585,54,Female,East of England,Savings,88,28,1555.93,4,1,0,8,Referral,3,0,4yr+,4,0,2,0.024269768252940378,Low Risk
CUST-06586,36,Female,London,Savings,2,19,529.3,2,0,0,13,Social Media,5,0,0-6m,4,1,3,0.021381271205772535,Low Risk
CUST-06587,52,Male,Yorkshire,Savings,41,10,1024.99,2,1,1,13,Paid Ads,4,0,2-4yr,4,9,1,0.014106795158628846,Low Risk
CUST-06588,31,Male,Wales,Investment ISA,16,13,389.78,3,0,3,18,Referral,2,0,1-2yr,3,8,2,0.03990921712662183,Low Risk
CUST-06589,24,Female,Northern Ireland,Current Account,17,9,1068.15,2,0,5,9,Social Media,5,0,1-2yr,2,4,3,0.01237762891956708,Low Risk
CUST-06590,38,Female,London,Current Account,17,15,567.23,1,0,1,10,Paid Ads,4,0,1-2yr,2,1,1,0.02087044204597266,Low Risk
CUST-06591,32,Female,Midlands,Current Account,9,21,2734.08,4,0,4,15,Referral,4,0,6-12m,2,2,2,0.007566287317992357,Low Risk
CUST-06592,20,Male,London,Investment ISA,9,12,5339.59,1,0,0,10,Referral,4,0,6-12m,3,1,2,0.03630301633789593,Low Risk
CUST-06593,52,Male,Midlands,Savings,23,18,2952.76,1,0,0,8,Organic,5,0,1-2yr,4,2,0,0.012784243192142006,Low Risk
CUST-06594,27,Female,London,Crypto Wallet,1,9,40834.98,1,0,1,20,Referral,5,0,0-6m,1,1,2,0.04300864782391525,Low Risk
CUST-06595,18,Female,South West,Investment ISA,21,15,5578.28,3,0,4,5,Organic,2,0,1-2yr,3,7,0,0.03698771848685228,Low Risk
CUST-06596,50,Female,London,Crypto Wallet,30,18,5332.74,1,0,1,11,Social Media,4,0,2-4yr,1,1,3,0.014484371982545385,Low Risk
CUST-06597,28,Female,Midlands,Savings,10,15,1638.4,3,0,3,9,Organic,5,0,6-12m,4,2,0,0.01523063649214164,Low Risk
CUST-06598,27,Female,Midlands,Current Account,5,18,1251.09,1,1,0,12,Paid Ads,4,0,0-6m,2,2,1,0.023971288659009632,Low Risk
CUST-06599,18,Female,Northern Ireland,Crypto Wallet,5,18,8330.92,3,0,2,15,Referral,5,0,0-6m,1,4,2,0.015671732269459393,Low Risk
CUST-06600,55,Female,Scotland,Current Account,2,15,1334.57,2,1,5,17,Paid Ads,3,0,0-6m,2,5,1,0.021122110269705376,Low Risk
CUST-06601,19,Female,South East,Savings,2,11,1885.42,2,0,1,10,Paid Ads,4,0,0-6m,4,6,1,0.013959910039241772,Low Risk
CUST-06602,35,Female,South East,Current Account,4,14,1470.53,1,0,5,13,Organic,4,0,0-6m,2,6,0,0.01702314267707048,Low Risk
CUST-06603,45,Female,London,Business Account,1,12,3456.28,1,0,2,9,Referral,2,0,0-6m,0,1,2,0.08342639385261313,Low Risk
CUST-06604,40,Female,Yorkshire,Savings,7,17,5270.25,1,0,2,10,Organic,3,1,6-12m,4,9,0,0.21157179069099907,Medium Risk
CUST-06605,34,Male,Yorkshire,Current Account,8,16,6484.65,3,1,2,9,Referral,3,0,6-12m,2,9,2,0.018310295930356452,Low Risk
CUST-06606,18,Female,Scotland,Investment ISA,120,26,1255.76,3,1,1,15,Organic,4,0,4yr+,3,5,0,0.001561926139170598,Low Risk
CUST-06607,25,Female,London,Current Account,114,15,2249.79,1,1,4,20,Organic,4,0,4yr+,2,1,0,0.004777603166463709,Low Risk
CUST-06608,37,Male,South West,Business Account,4,14,2690.92,3,0,3,12,Referral,3,0,0-6m,0,7,2,0.026552060976797142,Low Risk
CUST-06609,25,Female,Scotland,Savings,5,21,10478.11,3,0,3,4,Paid Ads,3,0,0-6m,4,5,1,0.047779230314439654,Low Risk
CUST-06610,37,Male,Northern Ireland,Investment ISA,16,12,212.01,1,1,4,10,Organic,1,0,1-2yr,3,4,0,0.16060682727483738,Low Risk
CUST-06611,43,Female,Midlands,Current Account,3,14,1833.05,3,0,1,9,Organic,3,0,0-6m,2,2,0,0.017575371235361972,Low Risk
CUST-06612,46,Female,South East,Crypto Wallet,16,12,835.74,1,1,0,13,Referral,1,0,1-2yr,1,6,2,0.08584403017603065,Low Risk
CUST-06613,20,Male,North West,Crypto Wallet,12,16,954.29,2,0,1,23,Paid Ads,5,0,6-12m,1,3,1,0.031212390571511674,Low Risk
CUST-06614,61,Male,London,Crypto Wallet,9,23,651.59,2,0,0,16,Organic,5,0,6-12m,1,1,0,0.031199902820879345,Low Risk
CUST-06615,44,Female,Yorkshire,Crypto Wallet,41,13,3452.82,2,0,1,15,Referral,5,0,2-4yr,1,9,2,0.0109192128096835,Low Risk
CUST-06616,34,Female,Yorkshire,Current Account,42,16,95.5,1,1,0,11,Referral,4,0,2-4yr,2,9,2,0.02774460674634766,Low Risk
CUST-06617,48,Male,London,Business Account,105,13,1531.27,1,1,2,7,Organic,3,0,4yr+,0,1,0,0.015000674568835056,Low Risk
CUST-06618,63,Female,London,Investment ISA,6,12,203.19,2,0,2,16,Organic,5,0,0-6m,3,1,0,0.03479369298111759,Low Risk
CUST-06619,18,Female,London,Crypto Wallet,52,15,787.6,4,0,4,15,Referral,5,0,4yr+,1,1,2,0.015533695164076954,Low Risk
CUST-06620,32,Female,East of England,Investment ISA,18,17,1398.99,2,0,3,11,Paid Ads,4,0,1-2yr,3,0,1,0.011378660994403579,Low Risk
CUST-06621,18,Male,South East,Current Account,21,9,1111.24,2,0,1,16,Paid Ads,3,0,1-2yr,2,6,1,0.010408314525016296,Low Risk
CUST-06622,37,Female,South East,Investment ISA,54,19,4094.41,1,0,0,9,Paid Ads,3,0,4yr+,3,6,1,0.00970295394605792,Low Risk
CUST-06623,39,Male,South East,Current Account,68,10,8099.83,2,1,3,13,Social Media,4,0,4yr+,2,6,3,0.021423917939686725,Low Risk
CUST-06624,34,Female,North West,Investment ISA,31,18,18954.4,2,0,5,13,Paid Ads,3,0,2-4yr,3,3,1,0.02727689069349719,Low Risk
CUST-06625,27,Female,Yorkshire,Savings,10,19,1791.81,2,1,2,7,Referral,3,0,6-12m,4,9,2,0.020938043534764045,Low Risk
CUST-06626,18,Male,Wales,Current Account,16,13,7283.02,3,1,0,12,Organic,3,0,1-2yr,2,8,0,0.02293965514349355,Low Risk
CUST-06627,39,Female,London,Business Account,22,12,10474.89,3,1,3,12,Paid Ads,2,0,1-2yr,0,1,1,0.05282523757439889,Low Risk
CUST-06628,52,Male,Yorkshire,Business Account,42,18,1020.94,3,1,3,10,Social Media,4,0,2-4yr,0,9,3,0.007120995432438873,Low Risk
CUST-06629,27,Female,South East,Crypto Wallet,25,19,7940.35,1,0,1,14,Organic,5,0,2-4yr,1,6,0,0.011095464103528034,Low Risk
CUST-06630,40,Female,Northern Ireland,Crypto Wallet,10,16,132.84,1,0,3,13,Organic,5,1,6-12m,1,4,0,0.34885259887957576,Medium Risk
CUST-06631,18,Female,South East,Investment ISA,12,8,2584.4,1,1,0,12,Referral,4,0,6-12m,3,6,2,0.014528599296572525,Low Risk
CUST-06632,40,Female,London,Investment ISA,1,15,12413.67,3,0,2,13,Organic,5,1,0-6m,3,1,0,0.19565675435460977,Low Risk
CUST-06633,30,Female,Midlands,Current Account,61,9,2036.89,2,0,0,17,Paid Ads,4,0,4yr+,2,2,1,0.006597343803525359,Low Risk
CUST-06634,25,Female,London,Business Account,2,13,1438.75,1,0,1,10,Paid Ads,2,0,0-6m,0,1,1,0.11068843431371635,Low Risk
CUST-06635,25,Female,London,Crypto Wallet,20,13,1430.08,1,1,4,7,Organic,4,0,1-2yr,1,1,0,0.02352182782282278,Low Risk
CUST-06636,30,Male,Yorkshire,Investment ISA,49,24,10531.83,3,1,2,16,Referral,5,0,4yr+,3,9,2,0.015047827877486132,Low Risk
CUST-06637,39,Female,Yorkshire,Business Account,13,15,267.73,1,1,4,8,Referral,3,1,1-2yr,0,9,2,0.18827926280822274,Low Risk
CUST-06638,19,Female,North West,Savings,38,19,1130.93,1,1,2,4,Organic,2,0,2-4yr,4,3,0,0.04749164919163774,Low Risk
CUST-06639,30,Male,Scotland,Savings,39,13,4968.04,1,1,2,14,Referral,3,0,2-4yr,4,5,2,0.01743951953779622,Low Risk
CUST-06640,34,Male,Midlands,Business Account,1,19,2647.76,4,0,1,11,Social Media,4,0,0-6m,0,2,3,0.023088715913992343,Low Risk
CUST-06641,21,Male,Scotland,Savings,12,19,7511.9,1,0,3,4,Paid Ads,5,0,6-12m,4,5,1,0.06071060827597946,Low Risk
CUST-06642,56,Male,Scotland,Investment ISA,28,15,4099.88,1,1,1,8,Organic,4,0,2-4yr,3,5,0,0.013110036852011566,Low Risk
CUST-06643,24,Male,Scotland,Savings,13,16,1026.33,2,0,1,11,Paid Ads,4,0,1-2yr,4,5,1,0.01166186217107851,Low Risk
CUST-06644,26,Female,London,Investment ISA,18,23,3632.79,2,0,4,12,Organic,5,0,1-2yr,3,1,0,0.014513308891044675,Low Risk
CUST-06645,23,Female,South East,Investment ISA,21,9,371.11,2,1,1,10,Social Media,4,0,1-2yr,3,6,3,0.019554084530086512,Low Risk
CUST-06646,56,Female,North West,Investment ISA,3,9,160.67,3,0,1,7,Paid Ads,4,0,0-6m,3,3,1,0.016913345887027482,Low Risk
CUST-06647,41,Male,North West,Savings,12,15,868.0,4,1,1,13,Organic,2,0,6-12m,4,3,0,0.01847294297815804,Low Risk
CUST-06648,23,Female,South West,Current Account,1,13,1989.97,2,0,1,10,Paid Ads,4,0,0-6m,2,7,1,0.01215351210440088,Low Risk
CUST-06649,48,Female,North West,Investment ISA,3,12,682.69,1,0,0,9,Referral,4,0,0-6m,3,3,2,0.028302534116477474,Low Risk
CUST-06650,37,Female,London,Business Account,17,15,2228.88,2,0,1,11,Social Media,5,0,1-2yr,0,1,3,0.01634295792590872,Low Risk
CUST-06651,38,Female,South East,Current Account,20,13,1939.59,1,1,4,14,Organic,4,0,1-2yr,2,6,0,0.014768057296930214,Low Risk
CUST-06652,30,Male,London,Current Account,3,18,194.0,2,0,2,12,Referral,3,0,0-6m,2,1,2,0.07004352242396612,Low Risk
CUST-06653,26,Non-binary,Yorkshire,Current Account,33,18,946.13,1,0,1,11,Paid Ads,3,0,2-4yr,2,9,1,0.016755664488566316,Low Risk
CUST-06654,39,Female,North West,Business Account,11,16,5592.86,2,1,3,14,Organic,4,0,6-12m,0,3,0,0.018487166798190912,Low Risk
CUST-06655,28,Male,Yorkshire,Investment ISA,60,20,3241.58,4,0,4,9,Social Media,4,0,4yr+,3,9,3,0.007185849411452383,Low Risk
CUST-06656,56,Male,North West,Business Account,11,22,783.88,1,1,4,14,Paid Ads,4,0,6-12m,0,3,1,0.01951901475784798,Low Risk
CUST-06657,19,Male,Wales,Savings,3,12,3799.72,2,0,2,16,Referral,5,0,0-6m,4,8,2,0.014196356569812621,Low Risk
CUST-06658,53,Male,Northern Ireland,Savings,34,20,14856.74,2,1,7,8,Referral,3,0,2-4yr,4,4,2,0.05219571461334725,Low Risk
CUST-06659,33,Male,Scotland,Crypto Wallet,20,16,1086.43,3,0,1,12,Referral,4,0,1-2yr,1,5,2,0.009096440148897253,Low Risk
CUST-06660,38,Female,Wales,Current Account,11,16,4401.6,2,0,0,5,Organic,5,0,6-12m,2,8,0,0.01950064516928895,Low Risk
CUST-06661,44,Female,Midlands,Savings,10,17,3642.13,1,1,4,12,Paid Ads,3,0,6-12m,4,2,1,0.05111834205685911,Low Risk
CUST-06662,27,Female,East of England,Savings,3,16,1019.57,3,1,2,9,Social Media,5,0,0-6m,4,0,3,0.018501621036162104,Low Risk
CUST-06663,45,Female,South West,Current Account,10,13,464.35,2,0,0,13,Social Media,3,0,6-12m,2,7,3,0.032286155688107214,Low Risk
CUST-06664,18,Female,Northern Ireland,Savings,1,18,13105.66,2,1,1,11,Organic,3,0,0-6m,4,4,0,0.021462727232047688,Low Risk
CUST-06665,26,Female,Scotland,Current Account,16,22,6676.5,3,0,2,17,Paid Ads,4,0,1-2yr,2,5,1,0.006382737960555122,Low Risk
CUST-06666,23,Non-binary,South West,Current Account,54,15,1295.11,4,1,2,12,Social Media,4,0,4yr+,2,7,3,0.010318647478389158,Low Risk
CUST-06667,19,Male,Midlands,Current Account,38,21,7756.22,2,1,1,11,Referral,3,0,2-4yr,2,2,2,0.0366091702235006,Low Risk
CUST-06668,32,Female,South East,Crypto Wallet,1,12,3518.64,1,0,1,8,Organic,4,0,0-6m,1,6,0,0.028577034625744017,Low Risk
CUST-06669,39,Female,South East,Current Account,51,17,7688.3,3,0,1,12,Referral,5,0,4yr+,2,6,2,0.015512462835199841,Low Risk
CUST-06670,43,Male,East of England,Current Account,14,13,210.4,2,1,2,13,Social Media,3,0,1-2yr,2,0,3,0.03273473755095193,Low Risk
CUST-06671,37,Female,London,Current Account,5,13,1107.71,1,1,3,12,Social Media,3,0,0-6m,2,1,3,0.07042878627388278,Low Risk
CUST-06672,27,Female,Scotland,Savings,33,18,11945.7,1,0,0,14,Social Media,1,0,2-4yr,4,5,3,0.046587232112203864,Low Risk
CUST-06673,39,Female,North West,Investment ISA,9,9,43580.96,3,0,2,8,Referral,4,0,6-12m,3,3,2,0.06047433194375631,Low Risk
CUST-06674,36,Male,North West,Crypto Wallet,7,18,1132.6,3,0,1,12,Paid Ads,4,0,6-12m,1,3,1,0.023103888344562177,Low Risk
CUST-06675,46,Female,Wales,Crypto Wallet,4,13,1109.18,3,1,2,11,Social Media,4,0,0-6m,1,8,3,0.008802705398452439,Low Risk
CUST-06676,44,Male,Wales,Current Account,16,11,4103.82,1,1,2,15,Social Media,5,0,1-2yr,2,8,3,0.016059743939439323,Low Risk
CUST-06677,35,Male,Scotland,Current Account,2,13,2732.88,1,1,3,12,Paid Ads,3,0,0-6m,2,5,1,0.04380344912698399,Low Risk
CUST-06678,24,Male,South East,Current Account,36,15,3428.7,1,1,2,15,Referral,5,0,2-4yr,2,6,2,0.015197268959689078,Low Risk
CUST-06679,27,Female,North West,Business Account,15,20,135.0,4,0,0,7,Paid Ads,3,0,1-2yr,0,3,1,0.10372361665538422,Low Risk
CUST-06680,28,Female,North West,Investment ISA,14,12,1357.65,1,0,3,13,Organic,4,0,1-2yr,3,3,0,0.013287121890004867,Low Risk
CUST-06681,31,Male,South East,Current Account,1,22,4752.47,2,1,3,14,Social Media,4,0,0-6m,2,6,3,0.023324923899975755,Low Risk
CUST-06682,38,Female,London,Current Account,40,18,107.21,2,0,2,9,Organic,5,0,2-4yr,2,1,0,0.036480612052498466,Low Risk
CUST-06683,43,Male,Midlands,Savings,16,10,259.59,2,1,3,8,Referral,4,0,1-2yr,4,2,2,0.0367495881945886,Low Risk
CUST-06684,34,Male,South East,Current Account,13,21,215.15,2,0,4,14,Social Media,4,0,1-2yr,2,6,3,0.01890405152708358,Low Risk
CUST-06685,35,Female,Scotland,Crypto Wallet,34,8,3947.62,2,0,1,10,Referral,1,0,2-4yr,1,5,2,0.05256718434747935,Low Risk
CUST-06686,36,Male,South East,Savings,1,15,592.57,1,0,4,16,Social Media,4,0,0-6m,4,6,3,0.01946684595375621,Low Risk
CUST-06687,28,Female,North West,Investment ISA,10,14,427.88,3,0,1,19,Organic,3,0,6-12m,3,3,0,0.012941861721924469,Low Risk
CUST-06688,23,Male,London,Savings,20,13,1931.36,1,0,1,11,Referral,5,0,1-2yr,4,1,2,0.022456421541543706,Low Risk
CUST-06689,18,Male,Northern Ireland,Current Account,14,16,408.02,1,0,2,6,Referral,3,0,1-2yr,2,4,2,0.06315914177441692,Low Risk
CUST-06690,26,Female,Midlands,Savings,4,16,3108.56,1,0,0,11,Social Media,2,1,0-6m,4,2,3,0.3017751301720103,Medium Risk
CUST-06691,40,Female,London,Investment ISA,8,13,32751.77,1,0,3,11,Social Media,2,1,6-12m,3,1,3,0.3998033777642971,Medium Risk
CUST-06692,26,Male,Midlands,Savings,8,18,1161.61,2,0,4,14,Organic,4,0,6-12m,4,2,0,0.008253551011808892,Low Risk
CUST-06693,32,Female,Wales,Savings,115,16,175.63,3,0,3,24,Organic,4,0,4yr+,4,8,0,0.04068033475224488,Low Risk
CUST-06694,40,Female,South West,Crypto Wallet,9,16,1049.98,2,0,0,9,Social Media,3,0,6-12m,1,7,3,0.04182483685653784,Low Risk
CUST-06695,41,Female,Yorkshire,Current Account,5,11,3255.02,2,1,3,13,Referral,3,0,0-6m,2,9,2,0.04682447443575259,Low Risk
CUST-06696,22,Male,London,Savings,41,15,2887.15,1,1,6,7,Organic,5,0,2-4yr,4,1,0,0.027411097171003176,Low Risk
CUST-06697,46,Female,Scotland,Current Account,13,15,4944.97,4,1,5,8,Paid Ads,2,0,1-2yr,2,5,1,0.07090223689051543,Low Risk
CUST-06698,48,Female,South West,Investment ISA,14,8,886.65,4,1,2,13,Paid Ads,5,0,1-2yr,3,7,1,0.004327043089429651,Low Risk
CUST-06699,21,Male,Midlands,Current Account,19,18,1292.02,3,0,7,18,Organic,5,0,1-2yr,2,2,0,0.03081936647318749,Low Risk
CUST-06700,25,Female,East of England,Investment ISA,21,21,95.36,1,1,1,16,Referral,4,0,1-2yr,3,0,2,0.04604175276956342,Low Risk
CUST-06701,49,Female,South East,Current Account,21,16,3777.67,2,0,1,12,Social Media,3,0,1-2yr,2,6,3,0.016331034651767322,Low Risk
CUST-06702,33,Female,South East,Current Account,1,17,375.33,1,1,3,9,Referral,4,0,0-6m,2,6,2,0.02432506792523241,Low Risk
CUST-06703,18,Female,Wales,Investment ISA,41,13,2298.64,2,0,3,13,Social Media,2,0,2-4yr,3,8,3,0.0398533924014951,Low Risk
CUST-06704,18,Female,Scotland,Investment ISA,5,14,635.56,1,0,0,13,Social Media,5,0,0-6m,3,5,3,0.02065506020842243,Low Risk
CUST-06705,32,Female,London,Crypto Wallet,8,19,1629.06,1,1,2,5,Social Media,4,0,6-12m,1,1,3,0.025865104594366577,Low Risk
CUST-06706,21,Female,South East,Savings,4,16,5710.79,4,1,6,16,Social Media,2,0,0-6m,4,6,3,0.05140585501737359,Low Risk
CUST-06707,30,Female,Wales,Savings,34,17,1069.96,2,0,0,8,Paid Ads,5,0,2-4yr,4,8,1,0.0151058136192519,Low Risk
CUST-06708,35,Female,London,Investment ISA,21,11,744.27,1,0,1,11,Organic,3,0,1-2yr,3,1,0,0.03694585952480278,Low Risk
CUST-06709,52,Male,London,Current Account,33,11,1813.65,3,1,7,9,Organic,1,1,2-4yr,2,1,0,0.6785025386578287,Critical
CUST-06710,31,Male,South East,Current Account,25,13,836.33,1,0,2,10,Referral,3,0,2-4yr,2,6,2,0.021091192796464906,Low Risk
CUST-06711,47,Female,East of England,Current Account,2,11,583.95,3,1,3,12,Organic,4,0,0-6m,2,0,0,0.01148309521785859,Low Risk
CUST-06712,52,Male,East of England,Current Account,8,17,16981.97,2,1,3,8,Paid Ads,4,0,6-12m,2,0,1,0.05931220259337207,Low Risk
CUST-06713,52,Female,Midlands,Current Account,16,17,195.23,1,0,1,13,Social Media,5,0,1-2yr,2,2,3,0.04369060318274408,Low Risk
CUST-06714,38,Female,Midlands,Business Account,8,13,3962.5,2,0,1,12,Referral,3,0,6-12m,0,2,2,0.04028736437105679,Low Risk
CUST-06715,18,Female,South East,Crypto Wallet,5,20,1536.53,1,0,4,16,Referral,5,0,0-6m,1,6,2,0.030804606837236726,Low Risk
CUST-06716,40,Non-binary,South East,Business Account,48,18,671.15,1,0,2,13,Referral,4,0,2-4yr,0,6,2,0.009514202947894347,Low Risk
CUST-06717,47,Female,South West,Business Account,33,18,2743.2,1,0,0,9,Organic,4,0,2-4yr,0,7,0,0.008266677157838756,Low Risk
CUST-06718,34,Male,London,Savings,10,8,1884.25,1,1,2,7,Referral,4,0,6-12m,4,1,2,0.02391148868510561,Low Risk
CUST-06719,55,Female,Midlands,Current Account,34,14,8818.76,3,0,2,5,Referral,4,0,2-4yr,2,2,2,0.019026837158459976,Low Risk
CUST-06720,45,Male,Scotland,Savings,23,12,463.4,1,0,3,17,Paid Ads,3,0,1-2yr,4,5,1,0.035145116844805736,Low Risk
CUST-06721,41,Male,London,Crypto Wallet,1,15,973.24,2,0,1,8,Referral,1,0,0-6m,1,1,2,0.06645551154046524,Low Risk
CUST-06722,48,Male,Midlands,Savings,11,17,6087.07,1,0,2,16,Organic,5,0,6-12m,4,2,0,0.012332932480504386,Low Risk
CUST-06723,39,Male,Midlands,Savings,8,16,1413.81,4,1,3,13,Referral,4,0,6-12m,4,2,2,0.011702056256948113,Low Risk
CUST-06724,18,Male,Yorkshire,Current Account,5,22,3484.58,2,1,1,11,Referral,4,0,0-6m,2,9,2,0.02851638311121726,Low Risk
CUST-06725,29,Male,South East,Savings,6,8,7767.97,1,0,2,7,Referral,4,0,0-6m,4,6,2,0.029971436277400672,Low Risk
CUST-06726,49,Female,South East,Savings,68,13,3549.74,2,1,2,14,Paid Ads,3,0,4yr+,4,6,1,0.014172658658047534,Low Risk
CUST-06727,25,Female,Midlands,Savings,15,13,868.39,1,0,2,16,Organic,5,0,1-2yr,4,2,0,0.013429881607219123,Low Risk
CUST-06728,32,Male,Northern Ireland,Crypto Wallet,45,13,1186.56,1,1,3,13,Referral,3,0,2-4yr,1,4,2,0.02892211758093709,Low Risk
CUST-06729,22,Male,London,Current Account,5,13,7847.43,2,0,2,12,Referral,1,0,0-6m,2,1,2,0.08226140540899687,Low Risk
CUST-06730,56,Female,Northern Ireland,Business Account,4,10,2178.2,1,1,3,14,Paid Ads,4,0,0-6m,0,4,1,0.032848414001053844,Low Risk
CUST-06731,55,Female,Yorkshire,Current Account,52,10,1415.91,1,1,4,7,Paid Ads,5,0,4yr+,2,9,1,0.024916119075012635,Low Risk
CUST-06732,24,Female,South West,Business Account,16,24,2865.02,2,1,0,16,Organic,4,0,1-2yr,0,7,0,0.018064619715666596,Low Risk
CUST-06733,36,Male,London,Savings,54,10,387.19,1,0,0,11,Referral,3,1,4yr+,4,1,2,0.04444816836813179,Low Risk
