customer_id,age,gender,region,primary_product,tenure_months,monthly_transactions,avg_balance_gbp,num_products,has_credit_card,num_support_tickets,app_logins_per_month,referral_source,satisfaction_score,churned
CUST-05677,37,Female,South East,Investment ISA,57,15,15889.23,2,0,2,13,Social Media,5,0
CUST-05678,51,Female,South East,Business Account,24,17,1031.21,4,1,2,13,Organic,2,0
CUST-05679,39,Male,Yorkshire,Savings,5,17,819.8,1,1,1,18,Referral,4,0
CUST-05680,29,Male,South West,Current Account,2,14,14413.51,1,0,0,14,Paid Ads,3,0
CUST-05681,23,Male,North West,Current Account,59,10,3717.6,4,1,2,15,Referral,3,0
CUST-05682,30,Female,Yorkshire,Crypto Wallet,1,13,1031.35,2,1,1,9,Social Media,5,0
CUST-05683,22,Female,Wales,Savings,8,23,2104.89,1,0,3,16,Organic,3,0
CUST-05684,35,Female,South West,Investment ISA,16,21,403.74,1,0,2,11,Organic,5,0
CUST-05685,28,Male,London,Crypto Wallet,1,13,6068.02,1,1,2,10,Referral,4,0
CUST-05686,18,Male,South West,Savings,56,11,9699.34,2,1,1,16,Paid Ads,3,0
CUST-05687,50,Male,South West,Crypto Wallet,8,16,11476.94,3,0,1,16,Referral,2,0
CUST-05688,29,Female,Scotland,Current Account,1,17,6981.25,2,0,1,13,Referral,4,0
CUST-05689,19,Male,South West,Savings,120,10,1230.93,3,1,1,7,Paid Ads,4,0
CUST-05690,32,Male,Northern Ireland,Investment ISA,8,13,5286.83,2,0,2,7,Paid Ads,4,0
CUST-05691,35,Female,North West,Current Account,50,16,10434.62,1,0,1,12,Paid Ads,5,0
CUST-05692,18,Male,London,Current Account,14,11,5620.12,1,0,1,18,Organic,5,0
CUST-05693,38,Male,North West,Investment ISA,26,14,5033.72,1,0,0,9,Social Media,2,0
CUST-05694,22,Male,London,Investment ISA,6,14,2274.45,1,0,1,19,Paid Ads,1,0
CUST-05695,55,Female,South East,Savings,16,14,609.7,4,0,3,7,Paid Ads,4,0
CUST-05696,41,Female,Midlands,Crypto Wallet,7,26,16753.96,1,1,1,15,Referral,2,0
CUST-05697,30,Female,South East,Savings,72,17,1730.24,2,1,2,12,Organic,5,0
CUST-05698,26,Female,Yorkshire,Crypto Wallet,1,16,7762.37,1,1,0,16,Organic,4,0
CUST-05699,33,Female,South West,Investment ISA,7,11,35369.58,1,0,1,8,Social Media,5,0
CUST-05700,42,Female,North West,Current Account,53,11,5378.21,2,0,2,16,Social Media,1,0
CUST-05701,34,Female,East of England,Savings,15,23,7404.81,2,1,2,14,Referral,4,0
CUST-05702,32,Female,London,Investment ISA,21,13,588.32,1,0,0,13,Organic,4,0
CUST-05703,35,Male,Wales,Crypto Wallet,25,14,755.3,3,1,3,15,Social Media,3,0
CUST-05704,27,Male,South West,Current Account,1,13,8250.0,2,1,3,7,Social Media,2,0
CUST-05705,30,Male,South East,Savings,1,17,934.96,1,1,2,9,Social Media,3,0
CUST-05706,18,Female,South East,Current Account,66,16,361.54,3,1,1,3,Paid Ads,4,0
CUST-05707,46,Female,South East,Current Account,7,14,246.42,1,0,2,13,Organic,1,1
CUST-05708,38,Female,South West,Investment ISA,11,15,1394.13,2,1,2,10,Paid Ads,4,0
CUST-05709,25,Male,South West,Current Account,27,12,1373.12,2,0,3,17,Organic,4,0
CUST-05710,57,Male,South East,Investment ISA,6,15,5987.64,3,1,2,11,Paid Ads,3,0
CUST-05711,36,Male,Scotland,Business Account,31,17,551.73,1,0,1,11,Organic,3,0
CUST-05712,22,Female,London,Business Account,14,14,9442.17,3,1,3,10,Referral,3,0
CUST-05713,45,Male,North West,Current Account,46,15,421.94,2,1,5,13,Paid Ads,4,0
CUST-05714,39,Female,Northern Ireland,Investment ISA,7,20,435.65,3,0,1,10,Paid Ads,4,0
CUST-05715,39,Male,London,Business Account,5,16,2134.84,4,0,2,8,Paid Ads,5,0
CUST-05716,29,Male,East of England,Current Account,42,14,1927.09,3,1,1,15,Social Media,4,0
CUST-05717,40,Female,South West,Savings,9,14,3624.96,1,1,0,8,Paid Ads,4,0
CUST-05718,31,Male,Northern Ireland,Business Account,12,13,441.07,2,1,3,16,Organic,5,0
CUST-05719,41,Male,London,Current Account,37,9,2761.91,3,1,1,12,Referral,3,0
CUST-05720,18,Female,London,Business Account,24,19,241.34,2,1,0,9,Referral,5,0
CUST-05721,29,Male,London,Savings,13,17,129.77,2,1,0,9,Paid Ads,4,0
CUST-05722,55,Non-binary,Yorkshire,Current Account,6,16,16213.92,1,0,4,10,Social Media,3,0
CUST-05723,25,Female,Scotland,Savings,34,12,6347.81,3,0,7,13,Referral,4,0
CUST-05724,27,Male,London,Current Account,4,23,1799.96,3,1,1,17,Referral,4,0
CUST-05725,29,Female,South West,Current Account,63,18,159.64,3,0,1,11,Organic,3,0
CUST-05726,20,Male,South East,Savings,3,16,1043.49,3,1,1,12,Organic,5,1
CUST-05727,18,Female,London,Savings,39,13,3097.97,3,1,1,18,Referral,2,0
CUST-05728,32,Female,North West,Savings,13,20,1040.79,1,1,2,18,Social Media,3,1
CUST-05729,36,Female,London,Current Account,4,19,11772.25,3,0,1,10,Paid Ads,4,0
CUST-05730,34,Male,South East,Crypto Wallet,12,10,3847.11,4,1,0,10,Organic,3,0
CUST-05731,33,Male,North West,Savings,6,10,597.17,3,1,1,13,Paid Ads,4,0
CUST-05732,35,Male,Wales,Crypto Wallet,3,14,266.4,2,0,2,11,Social Media,3,1
CUST-05733,47,Female,South West,Crypto Wallet,6,18,5164.49,4,1,2,22,Referral,3,1
CUST-05734,32,Female,North West,Current Account,48,16,4960.36,1,1,0,16,Social Media,4,0
CUST-05735,28,Male,Yorkshire,Current Account,2,14,4479.54,1,0,3,14,Social Media,4,0
CUST-05736,31,Female,Midlands,Business Account,86,11,13662.59,4,0,3,10,Organic,3,0
CUST-05737,41,Male,South East,Crypto Wallet,1,16,3131.3,2,1,2,13,Paid Ads,4,0
CUST-05738,51,Male,Yorkshire,Current Account,25,15,2023.5,1,0,0,11,Organic,4,0
CUST-05739,27,Male,Yorkshire,Investment ISA,46,8,4524.93,1,0,1,12,Organic,3,0
CUST-05740,36,Male,Scotland,Current Account,65,18,7956.46,3,1,0,11,Paid Ads,5,0
CUST-05741,39,Male,Scotland,Current Account,3,16,4125.36,3,0,12,8,Organic,5,0
CUST-05742,23,Female,Yorkshire,Savings,28,18,1877.56,1,1,6,18,Organic,2,1
CUST-05743,35,Male,North West,Current Account,2,12,5778.68,2,0,2,9,Organic,5,0
CUST-05744,18,Male,Wales,Business Account,10,23,2029.18,3,0,3,8,Referral,3,0
CUST-05745,18,Female,London,Crypto Wallet,31,11,1006.76,4,1,2,14,Organic,2,0
CUST-05746,39,Male,Wales,Investment ISA,10,19,2091.77,2,0,1,17,Referral,5,0
CUST-05747,30,Female,South East,Current Account,9,14,1232.85,2,0,2,18,Referral,4,0
CUST-05748,37,Male,London,Current Account,2,13,1631.05,2,1,4,15,Social Media,5,0
CUST-05749,34,Female,Scotland,Savings,1,12,655.03,2,1,5,11,Organic,3,0
CUST-05750,23,Female,North West,Savings,2,5,5995.83,1,0,1,9,Referral,5,0
CUST-05751,34,Male,South West,Current Account,49,15,2336.92,1,0,4,11,Paid Ads,5,0
CUST-05752,20,Female,North West,Savings,1,9,4241.33,2,0,0,10,Organic,4,0
CUST-05753,51,Female,Scotland,Savings,28,16,3225.17,1,1,1,13,Social Media,5,1
CUST-05754,18,Female,South East,Business Account,35,13,612.41,1,0,2,15,Paid Ads,3,0
CUST-05755,32,Male,London,Business Account,20,22,8846.83,4,0,3,11,Paid Ads,4,0
CUST-05756,22,Male,North West,Savings,31,9,1379.92,1,0,0,16,Referral,4,0
CUST-05757,41,Female,Scotland,Investment ISA,25,18,1172.2,1,0,3,12,Paid Ads,5,0
CUST-05758,31,Female,Scotland,Current Account,14,12,2338.77,2,0,2,7,Paid Ads,4,0
CUST-05759,28,Male,Midlands,Current Account,11,17,2394.27,1,0,3,13,Paid Ads,5,0
CUST-05760,45,Male,Northern Ireland,Business Account,68,17,40978.73,2,0,1,11,Organic,1,0
CUST-05761,35,Male,Yorkshire,Investment ISA,85,16,3698.89,1,1,1,10,Paid Ads,5,0
CUST-05762,41,Male,East of England,Current Account,25,13,1009.62,2,0,1,15,Paid Ads,3,0
CUST-05763,23,Male,London,Savings,5,19,17635.49,3,1,3,8,Organic,2,0
CUST-05764,18,Male,London,Business Account,14,16,255.65,2,0,0,7,Organic,3,1
CUST-05765,36,Male,South East,Current Account,16,13,1013.93,1,1,3,14,Organic,5,0
CUST-05766,31,Male,London,Current Account,34,10,928.15,3,0,2,5,Paid Ads,3,0
CUST-05767,42,Female,Midlands,Business Account,26,16,1798.78,1,1,1,14,Paid Ads,4,0
CUST-05768,34,Male,Midlands,Savings,17,19,2739.24,2,0,2,13,Referral,4,0
CUST-05769,37,Male,Midlands,Savings,27,12,3049.72,2,1,1,14,Social Media,3,0
CUST-05770,18,Male,Yorkshire,Current Account,1,14,2982.83,3,1,2,16,Paid Ads,4,0
CUST-05771,57,Female,Northern Ireland,Crypto Wallet,35,13,3850.22,2,0,1,9,Organic,4,0
CUST-05772,33,Female,Wales,Crypto Wallet,5,14,1682.01,1,1,4,8,Paid Ads,4,0
CUST-05773,43,Female,London,Savings,25,9,8497.29,2,0,1,11,Social Media,3,0
CUST-05774,24,Male,South East,Current Account,2,26,261.3,2,1,6,11,Social Media,4,0
CUST-05775,38,Female,South East,Savings,2,11,84.54,3,0,4,9,Referral,2,0
CUST-05776,19,Male,London,Current Account,1,14,4397.94,1,0,2,7,Paid Ads,4,0
CUST-05777,40,Male,Midlands,Current Account,57,18,1215.06,3,0,2,13,Organic,4,0
CUST-05778,30,Female,Midlands,Savings,22,12,14197.19,1,0,2,9,Paid Ads,5,0
CUST-05779,35,Female,South East,Current Account,10,11,6318.12,3,1,0,11,Referral,3,0
CUST-05780,43,Female,Yorkshire,Business Account,37,18,3664.98,1,0,2,15,Social Media,3,0
CUST-05781,20,Female,Yorkshire,Current Account,23,9,1008.18,3,1,2,12,Social Media,5,0
CUST-05782,26,Female,London,Savings,23,7,4068.4,3,0,2,15,Referral,4,0
CUST-05783,40,Male,North West,Current Account,16,15,1123.62,2,1,3,9,Referral,5,0
CUST-05784,60,Male,East of England,Investment ISA,1,17,1942.18,2,0,0,12,Organic,3,0
CUST-05785,33,Male,Midlands,Current Account,7,6,1222.25,3,0,2,9,Referral,5,0
CUST-05786,42,Female,South East,Savings,2,14,2467.54,2,0,1,12,Referral,4,0
CUST-05787,33,Male,South East,Crypto Wallet,26,13,1337.99,3,1,4,9,Social Media,3,0
CUST-05788,58,Female,South East,Business Account,6,7,6007.85,3,0,5,21,Paid Ads,4,0
CUST-05789,18,Male,London,Investment ISA,14,10,3112.65,1,0,3,6,Organic,4,0
CUST-05790,36,Male,South West,Current Account,10,26,981.4,1,1,1,6,Organic,4,0
CUST-05791,18,Male,London,Current Account,3,19,1056.91,4,0,2,13,Paid Ads,4,0
CUST-05792,18,Male,South East,Investment ISA,76,16,393.85,3,0,4,10,Referral,4,0
CUST-05793,38,Female,London,Current Account,65,14,173.69,2,1,3,10,Paid Ads,3,0
CUST-05794,36,Male,South West,Savings,2,16,5537.71,1,0,3,8,Referral,2,0
CUST-05795,31,Male,London,Business Account,42,19,1179.22,3,0,2,8,Referral,2,0
CUST-05796,33,Male,South East,Crypto Wallet,16,13,419.55,3,0,0,13,Social Media,3,0
CUST-05797,72,Male,Midlands,Crypto Wallet,35,21,3081.98,4,1,1,11,Referral,3,0
CUST-05798,31,Male,North West,Crypto Wallet,3,16,760.71,1,0,3,12,Social Media,5,0
CUST-05799,41,Male,South East,Investment ISA,3,10,1663.76,1,0,2,14,Referral,1,0
CUST-05800,27,Female,South East,Investment ISA,53,19,383.5,2,1,0,14,Organic,5,0
CUST-05801,38,Male,South West,Savings,54,10,3939.85,3,0,3,11,Social Media,4,0
CUST-05802,32,Male,Northern Ireland,Business Account,15,11,2009.55,4,0,1,20,Organic,5,0
CUST-05803,30,Female,South East,Current Account,48,16,3293.42,1,0,1,19,Paid Ads,3,0
CUST-05804,56,Male,London,Savings,26,21,1082.24,1,0,1,14,Social Media,5,0
CUST-05805,49,Male,London,Current Account,4,12,2432.2,1,0,0,11,Paid Ads,3,0
CUST-05806,36,Female,Yorkshire,Current Account,9,18,315.31,3,1,5,17,Referral,5,0
CUST-05807,18,Male,Midlands,Savings,3,12,27706.27,2,0,3,10,Social Media,5,0
CUST-05808,30,Female,South West,Savings,35,15,2974.12,3,1,2,15,Social Media,5,0
CUST-05809,67,Female,Yorkshire,Savings,101,14,14030.55,2,0,1,16,Referral,1,0
CUST-05810,32,Female,East of England,Savings,18,15,1313.79,1,0,2,16,Paid Ads,1,0
CUST-05811,48,Female,Wales,Savings,25,23,512.94,2,1,2,11,Organic,3,0
CUST-05812,52,Male,South West,Current Account,32,15,1002.4,2,0,3,7,Referral,4,0
CUST-05813,37,Male,North West,Savings,6,11,1715.43,2,0,4,13,Referral,4,0
CUST-05814,24,Male,South East,Crypto Wallet,9,9,1572.0,4,1,2,6,Referral,5,0
CUST-05815,18,Male,Midlands,Current Account,12,15,16879.83,2,0,3,11,Organic,5,0
CUST-05816,43,Female,Midlands,Savings,21,19,647.5,3,1,5,12,Social Media,5,0
CUST-05817,25,Female,Scotland,Savings,45,20,875.04,1,1,3,10,Paid Ads,5,0
CUST-05818,37,Female,London,Crypto Wallet,7,11,4253.96,2,0,2,12,Organic,4,0
CUST-05819,20,Female,Scotland,Investment ISA,15,15,269.35,2,1,0,17,Organic,4,0
CUST-05820,31,Male,North West,Current Account,33,17,1722.26,1,0,3,11,Social Media,3,0
CUST-05821,35,Female,Scotland,Crypto Wallet,2,13,2143.22,1,1,7,13,Paid Ads,5,0
CUST-05822,38,Female,South East,Crypto Wallet,17,10,3041.24,3,1,2,11,Referral,4,0
CUST-05823,21,Female,North West,Crypto Wallet,3,18,2748.05,1,0,2,8,Paid Ads,4,0
CUST-05824,49,Male,London,Savings,18,9,19639.24,1,0,1,7,Paid Ads,4,0
CUST-05825,27,Female,Wales,Crypto Wallet,35,12,625.33,1,1,1,13,Referral,3,0
CUST-05826,18,Male,Midlands,Savings,6,9,834.45,3,1,4,12,Referral,4,0
CUST-05827,33,Female,South East,Investment ISA,45,9,3756.87,3,1,3,16,Social Media,3,0
CUST-05828,35,Female,London,Crypto Wallet,9,13,2372.41,3,1,3,13,Referral,4,0
CUST-05829,36,Male,Scotland,Crypto Wallet,5,12,2755.83,1,0,2,18,Paid Ads,2,0
CUST-05830,51,Female,London,Savings,15,19,334.9,1,0,2,5,Referral,4,0
CUST-05831,32,Female,Northern Ireland,Crypto Wallet,50,14,24767.67,1,1,1,8,Referral,5,0
CUST-05832,33,Male,Midlands,Current Account,1,14,3108.3,2,0,1,12,Paid Ads,3,0
CUST-05833,21,Female,South East,Current Account,9,20,270.83,3,1,4,9,Organic,4,0
CUST-05834,44,Female,Scotland,Savings,25,13,3765.24,1,1,1,9,Social Media,4,0
CUST-05835,37,Female,South East,Investment ISA,10,14,481.05,2,1,1,16,Social Media,5,0
CUST-05836,29,Female,South West,Current Account,1,14,5513.51,1,0,2,8,Organic,5,0
CUST-05837,18,Male,South East,Savings,9,11,372.89,1,1,1,13,Organic,4,0
CUST-05838,52,Female,Northern Ireland,Current Account,41,11,6046.67,3,0,6,16,Organic,5,0
CUST-05839,20,Male,Scotland,Investment ISA,82,8,417.83,3,0,1,16,Social Media,4,0
CUST-05840,27,Male,Wales,Crypto Wallet,1,13,561.61,1,1,2,12,Referral,2,0
CUST-05841,39,Female,London,Investment ISA,20,13,2132.84,4,1,4,11,Paid Ads,5,0
CUST-05842,20,Female,South East,Savings,2,13,867.84,1,0,2,10,Organic,4,0
CUST-05843,18,Female,Yorkshire,Business Account,27,22,929.54,4,1,4,18,Social Media,4,0
CUST-05844,18,Female,Scotland,Investment ISA,1,17,288.36,2,0,2,11,Organic,5,0
CUST-05845,43,Female,London,Crypto Wallet,1,11,1217.18,2,1,2,11,Organic,4,0
CUST-05846,28,Male,South East,Investment ISA,36,13,5221.9,2,1,4,14,Paid Ads,3,0
CUST-05847,70,Non-binary,South East,Business Account,1,9,17223.76,4,1,2,17,Paid Ads,3,0
CUST-05848,23,Male,Scotland,Crypto Wallet,8,15,4880.83,1,0,3,12,Organic,4,0
CUST-05849,23,Female,South East,Savings,76,13,4112.37,2,0,0,8,Referral,3,0
CUST-05850,28,Female,South East,Savings,101,18,238.36,1,0,3,11,Social Media,3,0
CUST-05851,37,Female,London,Investment ISA,4,15,1746.72,4,0,1,13,Organic,5,0
CUST-05852,29,Male,North West,Savings,19,19,827.21,1,0,1,10,Referral,4,0
CUST-05853,42,Non-binary,London,Investment ISA,19,23,295.06,2,0,2,8,Organic,5,0
CUST-05854,23,Female,Northern Ireland,Current Account,14,12,392.87,2,1,2,10,Paid Ads,4,0
CUST-05855,18,Female,London,Savings,62,11,4030.22,2,0,1,15,Social Media,4,0
CUST-05856,18,Male,East of England,Savings,33,14,926.29,1,1,4,11,Paid Ads,5,0
CUST-05857,18,Female,North West,Crypto Wallet,34,16,307.96,1,1,1,17,Social Media,1,0
CUST-05858,28,Female,North West,Crypto Wallet,7,17,842.56,1,1,0,11,Referral,2,0
CUST-05859,31,Female,South East,Current Account,13,15,2558.97,4,0,2,15,Social Media,3,0
CUST-05860,27,Female,Scotland,Current Account,16,12,805.05,1,0,2,16,Paid Ads,4,0
CUST-05861,49,Male,Yorkshire,Current Account,8,12,423.22,4,1,1,6,Referral,5,0
CUST-05862,49,Male,North West,Current Account,2,14,599.29,2,0,2,16,Organic,3,0
CUST-05863,30,Male,London,Current Account,3,21,5225.74,1,0,2,6,Organic,4,0
CUST-05864,18,Male,East of England,Crypto Wallet,4,16,149.39,1,1,3,14,Paid Ads,4,1
CUST-05865,28,Non-binary,Northern Ireland,Business Account,5,13,1310.77,2,1,1,15,Organic,5,0
CUST-05866,27,Male,North West,Savings,6,13,1574.7,2,0,1,2,Organic,3,0
CUST-05867,27,Male,Scotland,Savings,7,11,729.92,2,1,0,11,Organic,4,0
CUST-05868,26,Male,North West,Investment ISA,14,13,572.63,1,0,3,15,Paid Ads,5,0
CUST-05869,27,Female,South East,Business Account,17,15,5884.72,1,0,3,17,Referral,3,0
CUST-05870,30,Male,London,Business Account,8,17,5860.64,1,0,6,21,Referral,3,0
CUST-05871,27,Male,North West,Current Account,57,14,2051.62,3,0,2,3,Organic,4,0
CUST-05872,37,Male,South West,Current Account,19,20,941.95,2,0,2,9,Organic,5,0
CUST-05873,39,Male,London,Current Account,37,13,2069.67,2,0,1,11,Social Media,3,0
CUST-05874,24,Non-binary,Midlands,Investment ISA,61,13,2937.34,1,1,0,8,Referral,5,0
CUST-05875,50,Male,Wales,Investment ISA,4,13,1580.91,3,0,3,5,Organic,4,0
CUST-05876,23,Female,London,Current Account,13,10,3033.96,1,1,2,11,Paid Ads,4,0
CUST-05877,18,Non-binary,London,Crypto Wallet,13,17,1182.81,4,1,1,6,Referral,3,0
CUST-05878,39,Female,South West,Savings,10,14,41.2,2,1,5,13,Referral,3,0
CUST-05879,25,Non-binary,South East,Business Account,1,10,1433.53,1,1,1,12,Paid Ads,3,0
CUST-05880,38,Non-binary,London,Current Account,40,15,4113.06,3,0,0,9,Paid Ads,4,1
CUST-05881,18,Female,North West,Current Account,2,21,1875.8,3,1,0,12,Paid Ads,4,0
CUST-05882,51,Female,North West,Current Account,120,23,2730.94,3,0,2,16,Referral,3,0
CUST-05883,43,Male,Wales,Current Account,35,13,1305.58,1,1,2,10,Paid Ads,4,0
CUST-05884,18,Male,Scotland,Crypto Wallet,20,19,1434.28,4,0,2,3,Paid Ads,1,0
CUST-05885,18,Female,North West,Current Account,4,15,2219.43,1,1,3,13,Social Media,4,0
CUST-05886,55,Female,Midlands,Investment ISA,17,12,18625.15,1,1,2,14,Organic,4,0
CUST-05887,26,Female,Northern Ireland,Current Account,7,10,4967.83,1,0,3,15,Paid Ads,5,0
CUST-05888,24,Female,London,Current Account,6,10,4238.52,1,1,0,17,Referral,4,0
CUST-05889,18,Male,London,Crypto Wallet,42,19,2311.77,1,0,1,11,Paid Ads,4,0
CUST-05890,30,Female,Northern Ireland,Business Account,11,19,365.74,2,0,3,6,Organic,4,0
CUST-05891,32,Male,Northern Ireland,Savings,14,17,7869.69,1,1,4,13,Organic,5,0
CUST-05892,43,Male,London,Business Account,44,14,5370.66,2,0,1,16,Referral,3,0
CUST-05893,18,Female,London,Investment ISA,2,18,2804.86,1,1,4,11,Referral,4,0
CUST-05894,18,Male,North West,Savings,21,20,1715.37,1,0,4,16,Organic,4,0
CUST-05895,40,Female,London,Crypto Wallet,20,17,3481.08,1,0,5,16,Referral,3,0
CUST-05896,47,Female,Scotland,Current Account,13,15,1370.15,2,1,3,15,Social Media,3,0
CUST-05897,18,Male,London,Current Account,42,19,4330.92,2,0,0,14,Social Media,3,0
CUST-05898,47,Female,London,Investment ISA,68,13,661.51,2,1,3,12,Social Media,3,0
CUST-05899,35,Female,Midlands,Savings,15,11,182.72,4,1,1,14,Referral,3,0
CUST-05900,48,Male,Northern Ireland,Current Account,14,14,427.77,1,1,4,12,Social Media,3,0
CUST-05901,34,Male,North West,Current Account,16,21,2141.42,2,1,2,13,Paid Ads,5,0
CUST-05902,18,Female,South East,Crypto Wallet,30,14,1258.8,1,0,4,8,Referral,4,0
CUST-05903,33,Male,Northern Ireland,Investment ISA,26,15,1514.3,2,1,2,12,Referral,4,0
CUST-05904,47,Female,Midlands,Savings,6,14,381.73,1,1,2,14,Referral,5,0
CUST-05905,24,Male,North West,Crypto Wallet,1,17,2597.55,2,1,3,13,Referral,3,0
CUST-05906,30,Female,North West,Savings,71,15,521.17,3,0,2,13,Referral,3,0
CUST-05907,32,Female,London,Investment ISA,7,15,3280.96,2,1,2,9,Referral,3,0
CUST-05908,18,Male,Midlands,Business Account,24,22,331.06,3,0,2,13,Organic,4,0
CUST-05909,55,Female,North West,Crypto Wallet,42,9,660.84,2,0,2,7,Paid Ads,4,0
CUST-05910,24,Female,South East,Savings,8,10,562.39,3,0,1,15,Organic,3,0
CUST-05911,41,Female,London,Investment ISA,24,13,3599.52,4,1,1,14,Paid Ads,4,0
CUST-05912,33,Female,South East,Savings,2,15,1038.71,2,0,0,12,Paid Ads,5,0
CUST-05913,50,Female,Midlands,Investment ISA,84,12,3009.81,3,0,3,12,Organic,3,0
CUST-05914,39,Female,London,Current Account,1,14,7104.67,2,0,2,9,Organic,4,0
CUST-05915,32,Female,London,Savings,13,20,15306.26,3,0,3,19,Referral,4,0
CUST-05916,24,Female,East of England,Current Account,18,15,2386.04,1,0,2,11,Paid Ads,5,0
CUST-05917,44,Male,Midlands,Current Account,37,8,481.87,4,1,4,15,Social Media,4,0
CUST-05918,18,Non-binary,London,Savings,3,13,8115.04,3,1,3,13,Paid Ads,3,0
CUST-05919,42,Male,Yorkshire,Crypto Wallet,13,22,11088.09,3,0,3,11,Paid Ads,5,0
CUST-05920,21,Male,London,Current Account,8,20,1682.76,1,0,0,12,Referral,4,0
CUST-05921,50,Male,Yorkshire,Current Account,8,15,8798.75,1,1,0,13,Organic,4,0
CUST-05922,36,Male,Yorkshire,Savings,36,17,2697.17,2,1,7,16,Social Media,4,0
CUST-05923,42,Male,Scotland,Investment ISA,1,17,246.9,3,1,3,13,Paid Ads,5,0
CUST-05924,35,Male,Yorkshire,Current Account,33,8,847.93,3,0,2,11,Referral,2,0
CUST-05925,18,Male,London,Current Account,39,17,986.14,1,1,3,13,Referral,4,0
CUST-05926,24,Female,Yorkshire,Savings,55,11,1168.62,2,1,3,10,Paid Ads,4,0
CUST-05927,43,Male,London,Crypto Wallet,23,16,589.84,2,1,0,10,Social Media,5,0
CUST-05928,36,Male,South East,Current Account,9,17,568.14,2,1,3,20,Organic,2,0
CUST-05929,49,Male,East of England,Current Account,13,13,9091.73,1,0,0,9,Social Media,3,0
CUST-05930,39,Male,Midlands,Investment ISA,83,19,224.97,1,1,2,10,Organic,5,1
CUST-05931,23,Male,Northern Ireland,Current Account,51,11,758.37,1,1,0,21,Paid Ads,4,0
CUST-05932,25,Female,London,Current Account,14,8,3809.52,1,0,0,11,Social Media,4,0
CUST-05933,36,Non-binary,North West,Savings,68,11,926.14,4,1,2,7,Organic,4,0
CUST-05934,18,Female,London,Business Account,41,12,2923.12,2,1,2,11,Organic,5,0
CUST-05935,55,Female,Scotland,Current Account,55,12,1116.93,3,1,2,12,Referral,2,0
CUST-05936,40,Male,London,Savings,27,17,3056.18,4,1,3,11,Organic,2,0
CUST-05937,49,Male,London,Savings,46,19,520.33,2,0,1,11,Paid Ads,4,0
CUST-05938,18,Male,South East,Crypto Wallet,53,12,194.37,2,0,1,5,Paid Ads,5,0
CUST-05939,49,Female,Yorkshire,Current Account,2,19,1117.32,1,0,1,11,Referral,4,0
CUST-05940,61,Male,London,Savings,80,11,211.49,1,0,3,14,Referral,4,0
CUST-05941,19,Female,Wales,Crypto Wallet,9,10,1668.63,3,0,2,15,Paid Ads,5,0
CUST-05942,44,Male,London,Business Account,13,16,462.18,4,0,3,11,Social Media,2,0
CUST-05943,35,Male,London,Investment ISA,37,20,468.89,3,0,4,11,Organic,4,0
CUST-05944,18,Non-binary,North West,Savings,26,10,10577.0,1,0,1,10,Referral,3,0
CUST-05945,40,Female,Northern Ireland,Savings,53,13,2511.06,1,0,6,11,Referral,5,0
CUST-05946,45,Female,London,Savings,12,18,286.16,2,0,0,15,Paid Ads,5,0
CUST-05947,27,Female,London,Investment ISA,11,19,1706.21,1,0,0,13,Social Media,2,0
CUST-05948,48,Female,Yorkshire,Investment ISA,1,19,1523.03,1,1,4,13,Paid Ads,5,0
CUST-05949,18,Female,South East,Crypto Wallet,14,10,151.08,2,1,2,15,Social Media,3,0
CUST-05950,18,Female,Yorkshire,Savings,30,18,2744.03,2,0,2,17,Organic,2,0
CUST-05951,36,Male,London,Investment ISA,8,19,5672.51,3,1,1,11,Paid Ads,3,0
CUST-05952,35,Female,North West,Business Account,14,21,1088.53,4,1,2,10,Organic,5,0
CUST-05953,26,Female,South East,Business Account,5,15,1273.5,2,0,2,15,Social Media,4,0
CUST-05954,44,Male,North West,Investment ISA,35,21,926.45,1,1,1,12,Paid Ads,4,0
CUST-05955,41,Female,South West,Investment ISA,1,17,2871.37,4,1,4,10,Paid Ads,4,0
CUST-05956,45,Non-binary,South West,Savings,29,10,1340.29,2,0,1,12,Referral,2,0
CUST-05957,33,Female,Midlands,Current Account,11,14,1405.92,2,0,4,8,Paid Ads,4,0
CUST-05958,42,Male,East of England,Current Account,1,18,684.51,1,1,6,10,Paid Ads,5,0
CUST-05959,29,Male,South East,Savings,46,15,20943.87,2,0,2,18,Paid Ads,4,0
CUST-05960,59,Female,South East,Current Account,16,14,1324.07,2,0,2,5,Referral,3,0
CUST-05961,25,Female,Scotland,Savings,21,12,4191.03,4,1,4,13,Social Media,3,0
CUST-05962,60,Male,Scotland,Investment ISA,31,7,2486.32,3,1,2,6,Paid Ads,3,0
CUST-05963,35,Female,London,Savings,25,15,83.8,1,0,0,11,Referral,5,0
CUST-05964,18,Male,Scotland,Current Account,31,15,1158.82,1,1,2,14,Social Media,5,0
CUST-05965,51,Female,North West,Current Account,34,22,453.24,1,1,3,13,Social Media,3,0
CUST-05966,36,Male,Yorkshire,Current Account,21,11,5837.64,2,0,2,14,Referral,1,0
CUST-05967,45,Male,South West,Current Account,10,12,395.58,1,0,0,14,Organic,3,0
CUST-05968,49,Female,Midlands,Business Account,6,15,3274.05,1,1,2,3,Paid Ads,4,0
CUST-05969,39,Male,London,Current Account,55,10,5977.7,3,0,1,12,Referral,5,0
